,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,scrape_time,prop_id
2,Tyler Bass,34316,6.5,100.0,under,Total Kicking Points,BetMGM,1,2023-10-26 19:15:00-05:00,0.5,BUF,TB,2023-10-24 17:28:00,10deb19d-4
3,Tyler Bass,34316,1.5,-130.0,under,Field Goals Made,DraftKings,1,2023-10-26 19:15:00-05:00,0.5652173913043478,BUF,TB,2023-10-24 17:28:00,9715de73-8
4,Tyler Bass,34316,2.5,-125.0,under,Extra Points Made,DraftKings,1,2023-10-26 19:15:00-05:00,0.5555555555555556,BUF,TB,2023-10-24 17:28:00,717077fd-7
5,Tyler Bass,34316,6.5,100.0,under,Total Kicking Points,Bet365,1,2023-10-26 19:15:00-05:00,0.5,BUF,TB,2023-10-24 17:28:00,10deb19d-4
6,Tyler Bass,34316,6.5,-130.0,over,Total Kicking Points,Bet365,1,2023-10-26 19:15:00-05:00,0.5652173913043478,BUF,TB,2023-10-24 17:28:00,10deb19d-4
7,Tyler Bass,34316,6.5,-135.0,over,Total Kicking Points,BetMGM,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,10deb19d-4
8,Tyler Bass,34316,2.5,-105.0,over,Extra Points Made,BetMGM,1,2023-10-26 19:15:00-05:00,0.5121951219512195,BUF,TB,2023-10-24 17:28:00,717077fd-7
9,Tyler Bass,34316,1.5,100.0,over,Field Goals Made,BetMGM,1,2023-10-26 19:15:00-05:00,0.5,BUF,TB,2023-10-24 17:28:00,9715de73-8
10,Tyler Bass,34316,2.5,-105.0,over,Extra Points Made,DraftKings,1,2023-10-26 19:15:00-05:00,0.5121951219512195,BUF,TB,2023-10-24 17:28:00,717077fd-7
11,Tyler Bass,34316,1.5,100.0,over,Field Goals Made,DraftKings,1,2023-10-26 19:15:00-05:00,0.5,BUF,TB,2023-10-24 17:28:00,9715de73-8
0,James Cook,34320,70.5,-115.0,under,Rush+Rec Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
1,James Cook,34320,50.5,-110.0,under,Rush Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
2,James Cook,34320,70.5,-110.0,under,Rush+Rec Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
3,James Cook,34320,50.5,-115.0,under,Rush Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
4,James Cook,34320,13.5,-120.0,under,Rush Attempts,BetMGM,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,d8c6bd04-0
5,James Cook,34320,70.5,-135.0,under,Rush+Rec Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
6,James Cook,34320,50.5,-135.0,under,Rush Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
7,James Cook,34320,70.5,-115.0,under,Rush+Rec Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
8,James Cook,34320,50.5,-120.0,under,Rush Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
9,James Cook,34320,13.5,-120.0,under,Rush Attempts,DraftKings,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,d8c6bd04-0
10,James Cook,34320,50.5,-125.0,under,Rush Yards,888sports,1,2023-10-26 19:15:00-05:00,0.5555555555555556,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
11,James Cook,34320,50.5,-116.0,under,Rush Yards,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5370370370370371,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
12,James Cook,34320,49.5,-113.0,under,Rush Yards,BetRivers,1,2023-10-26 19:15:00-05:00,0.5305164319248826,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
13,James Cook,34320,49.5,-113.0,under,Rush Yards,Parx,1,2023-10-26 19:15:00-05:00,0.5305164319248826,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
14,James Cook,34320,49.5,-113.0,under,Rush Yards,Four Winds,1,2023-10-26 19:15:00-05:00,0.5305164319248826,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
15,James Cook,34320,49.5,-113.0,under,Rush Yards,Sugarhouse,1,2023-10-26 19:15:00-05:00,0.5305164319248826,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
16,James Cook,34320,49.5,-113.0,under,Rush Yards,Unibet,1,2023-10-26 19:15:00-05:00,0.5305164319248826,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
17,James Cook,34320,55.5,-120.0,under,Rush Yards,PointsBet,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
18,James Cook,34320,50.5,-135.0,under,Rush Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
19,James Cook,34320,51.5,-114.0,under,Rush Yards,FanDuel,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
20,James Cook,34320,49.5,-115.0,under,Rush Yards,Caesars,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
21,James Cook,34320,50.5,-110.0,over,Rush Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
22,James Cook,34320,70.5,-115.0,over,Rush+Rec Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
23,James Cook,34320,50.5,-120.0,over,Rush Yards,888sports,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
24,James Cook,34320,50.5,-115.0,over,Rush Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
25,James Cook,34320,13.5,-110.0,over,Rush Attempts,BetMGM,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,d8c6bd04-0
26,James Cook,34320,70.5,-120.0,over,Rush+Rec Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
27,James Cook,34320,50.5,-114.0,over,Rush Yards,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
28,James Cook,34320,50.5,-135.0,over,Rush Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
29,James Cook,34320,70.5,-135.0,over,Rush+Rec Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
30,James Cook,34320,50.5,-110.0,over,Rush Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
31,James Cook,34320,13.5,-110.0,over,Rush Attempts,DraftKings,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,d8c6bd04-0
32,James Cook,34320,70.5,-115.0,over,Rush+Rec Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,8acdfbdb-a
33,James Cook,34320,49.5,-115.0,over,Rush Yards,BetRivers,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
34,James Cook,34320,49.5,-115.0,over,Rush Yards,Parx,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
35,James Cook,34320,49.5,-115.0,over,Rush Yards,Four Winds,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
36,James Cook,34320,49.5,-115.0,over,Rush Yards,Sugarhouse,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
37,James Cook,34320,49.5,-115.0,over,Rush Yards,Unibet,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
38,James Cook,34320,55.5,-110.0,over,Rush Yards,PointsBet,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
39,James Cook,34320,50.5,-135.0,over,Rush Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
40,James Cook,34320,51.5,-114.0,over,Rush Yards,FanDuel,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
41,James Cook,34320,49.5,-119.0,over,Rush Yards,Caesars,1,2023-10-26 19:15:00-05:00,0.54337899543379,BUF,TB,2023-10-24 17:28:00,c0f11c93-5
0,Baker Mayfield,37483,230.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,fc240aac-7
1,Baker Mayfield,37483,228.5,-135.0,under,Passing Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,fc240aac-7
2,Baker Mayfield,37483,230.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,fc240aac-7
3,Baker Mayfield,37483,228.5,-135.0,over,Passing Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,fc240aac-7
0,Stefon Diggs,34309,87.5,-115.0,under,Rush+Rec Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,64a02df6-d
1,Stefon Diggs,34309,86.5,-110.0,under,Receiving Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,38197671-7
2,Stefon Diggs,34309,26.5,-115.0,under,Longest Reception,Bet365,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
3,Stefon Diggs,34309,87.5,-135.0,under,Rush+Rec Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,64a02df6-d
4,Stefon Diggs,34309,86.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,38197671-7
5,Stefon Diggs,34309,87.5,-115.0,under,Rush+Rec Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,64a02df6-d
6,Stefon Diggs,34309,86.5,-115.0,under,Receiving Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,38197671-7
7,Stefon Diggs,34309,26.5,-115.0,under,Longest Reception,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
8,Stefon Diggs,34309,86.5,-103.0,under,Receiving Yards,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5073891625615764,BUF,TB,2023-10-24 17:28:00,38197671-7
9,Stefon Diggs,34309,26.5,-118.0,under,Longest Reception,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5412844036697247,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
10,Stefon Diggs,34309,86.5,-120.0,under,Receiving Yards,888sports,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,38197671-7
11,Stefon Diggs,34309,86.5,-114.0,under,Receiving Yards,BetRivers,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
12,Stefon Diggs,34309,86.5,-114.0,under,Receiving Yards,Parx,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
13,Stefon Diggs,34309,86.5,-114.0,under,Receiving Yards,Four Winds,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
14,Stefon Diggs,34309,86.5,-114.0,under,Receiving Yards,Sugarhouse,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
15,Stefon Diggs,34309,86.5,-114.0,under,Receiving Yards,Unibet,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
16,Stefon Diggs,34309,85.5,-110.0,under,Receiving Yards,PointsBet,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,38197671-7
17,Stefon Diggs,34309,86.5,-115.0,under,Receiving Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,38197671-7
18,Stefon Diggs,34309,26.5,-120.0,under,Longest Reception,BetMGM,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
19,Stefon Diggs,34309,86.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,38197671-7
20,Stefon Diggs,34309,86.5,-118.0,under,Receiving Yards,Caesars,1,2023-10-26 19:15:00-05:00,0.5412844036697247,BUF,TB,2023-10-24 17:28:00,38197671-7
21,Stefon Diggs,34309,86.5,-114.0,under,Receiving Yards,FanDuel,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
22,Stefon Diggs,34309,26.5,-115.0,over,Longest Reception,Bet365,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
23,Stefon Diggs,34309,87.5,-115.0,over,Rush+Rec Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,64a02df6-d
24,Stefon Diggs,34309,86.5,-110.0,over,Receiving Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,38197671-7
25,Stefon Diggs,34309,26.5,-110.0,over,Longest Reception,BetMGM,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
26,Stefon Diggs,34309,86.5,-115.0,over,Receiving Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,38197671-7
27,Stefon Diggs,34309,26.5,-115.0,over,Longest Reception,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
28,Stefon Diggs,34309,87.5,-115.0,over,Rush+Rec Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,64a02df6-d
29,Stefon Diggs,34309,86.5,-115.0,over,Receiving Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,38197671-7
30,Stefon Diggs,34309,26.5,-112.0,over,Longest Reception,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5283018867924528,BUF,TB,2023-10-24 17:28:00,d6ca1fd4-c
31,Stefon Diggs,34309,86.5,-129.0,over,Receiving Yards,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5633187772925764,BUF,TB,2023-10-24 17:28:00,38197671-7
32,Stefon Diggs,34309,87.5,-135.0,over,Rush+Rec Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,64a02df6-d
33,Stefon Diggs,34309,86.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,38197671-7
34,Stefon Diggs,34309,86.5,-125.0,over,Receiving Yards,888sports,1,2023-10-26 19:15:00-05:00,0.5555555555555556,BUF,TB,2023-10-24 17:28:00,38197671-7
35,Stefon Diggs,34309,86.5,-114.0,over,Receiving Yards,BetRivers,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
36,Stefon Diggs,34309,86.5,-114.0,over,Receiving Yards,Parx,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
37,Stefon Diggs,34309,86.5,-114.0,over,Receiving Yards,Four Winds,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
38,Stefon Diggs,34309,86.5,-114.0,over,Receiving Yards,Sugarhouse,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
39,Stefon Diggs,34309,86.5,-114.0,over,Receiving Yards,Unibet,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
40,Stefon Diggs,34309,85.5,-120.0,over,Receiving Yards,PointsBet,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,38197671-7
41,Stefon Diggs,34309,86.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,38197671-7
42,Stefon Diggs,34309,86.5,-118.0,over,Receiving Yards,Caesars,1,2023-10-26 19:15:00-05:00,0.5412844036697247,BUF,TB,2023-10-24 17:28:00,38197671-7
43,Stefon Diggs,34309,86.5,-114.0,over,Receiving Yards,FanDuel,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,38197671-7
0,Dalton Kincaid,409049,36.5,-115.0,under,Receiving Yards,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
1,Dalton Kincaid,409049,36.5,-112.0,under,Receiving Yards,BetRivers,1,2023-10-26 19:15:00-05:00,0.5283018867924528,BUF,TB,2023-10-24 17:28:00,a4458555-a
2,Dalton Kincaid,409049,36.5,-112.0,under,Receiving Yards,Parx,1,2023-10-26 19:15:00-05:00,0.5283018867924528,BUF,TB,2023-10-24 17:28:00,a4458555-a
3,Dalton Kincaid,409049,36.5,-112.0,under,Receiving Yards,Four Winds,1,2023-10-26 19:15:00-05:00,0.5283018867924528,BUF,TB,2023-10-24 17:28:00,a4458555-a
4,Dalton Kincaid,409049,36.5,-112.0,under,Receiving Yards,Sugarhouse,1,2023-10-26 19:15:00-05:00,0.5283018867924528,BUF,TB,2023-10-24 17:28:00,a4458555-a
5,Dalton Kincaid,409049,36.5,-112.0,under,Receiving Yards,Unibet,1,2023-10-26 19:15:00-05:00,0.5283018867924528,BUF,TB,2023-10-24 17:28:00,a4458555-a
6,Dalton Kincaid,409049,34.5,-114.0,under,Receiving Yards,FanDuel,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,a4458555-a
7,Dalton Kincaid,409049,36.5,-105.0,under,Receiving Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5121951219512195,BUF,TB,2023-10-24 17:28:00,a4458555-a
8,Dalton Kincaid,409049,36.5,-115.0,under,Receiving Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
9,Dalton Kincaid,409049,35.5,-115.0,under,Receiving Yards,PointsBet,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
10,Dalton Kincaid,409049,36.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,a4458555-a
11,Dalton Kincaid,409049,36.5,-120.0,under,Receiving Yards,888sports,1,2023-10-26 19:15:00-05:00,0.5454545454545454,BUF,TB,2023-10-24 17:28:00,a4458555-a
12,Dalton Kincaid,409049,36.5,-110.0,under,Receiving Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,a4458555-a
13,Dalton Kincaid,409049,36.5,-119.0,under,Receiving Yards,Caesars,1,2023-10-26 19:15:00-05:00,0.54337899543379,BUF,TB,2023-10-24 17:28:00,a4458555-a
14,Dalton Kincaid,409049,36.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,a4458555-a
15,Dalton Kincaid,409049,36.5,-115.0,over,Receiving Yards,Pinnacle,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
16,Dalton Kincaid,409049,36.5,-117.0,over,Receiving Yards,BetRivers,1,2023-10-26 19:15:00-05:00,0.5391705069124424,BUF,TB,2023-10-24 17:28:00,a4458555-a
17,Dalton Kincaid,409049,36.5,-117.0,over,Receiving Yards,Parx,1,2023-10-26 19:15:00-05:00,0.5391705069124424,BUF,TB,2023-10-24 17:28:00,a4458555-a
18,Dalton Kincaid,409049,36.5,-117.0,over,Receiving Yards,Four Winds,1,2023-10-26 19:15:00-05:00,0.5391705069124424,BUF,TB,2023-10-24 17:28:00,a4458555-a
19,Dalton Kincaid,409049,36.5,-117.0,over,Receiving Yards,Sugarhouse,1,2023-10-26 19:15:00-05:00,0.5391705069124424,BUF,TB,2023-10-24 17:28:00,a4458555-a
20,Dalton Kincaid,409049,36.5,-117.0,over,Receiving Yards,Unibet,1,2023-10-26 19:15:00-05:00,0.5391705069124424,BUF,TB,2023-10-24 17:28:00,a4458555-a
21,Dalton Kincaid,409049,34.5,-114.0,over,Receiving Yards,FanDuel,1,2023-10-26 19:15:00-05:00,0.5327102803738317,BUF,TB,2023-10-24 17:28:00,a4458555-a
22,Dalton Kincaid,409049,36.5,-125.0,over,Receiving Yards,DraftKings,1,2023-10-26 19:15:00-05:00,0.5555555555555556,BUF,TB,2023-10-24 17:28:00,a4458555-a
23,Dalton Kincaid,409049,36.5,-115.0,over,Receiving Yards,BetMGM,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
24,Dalton Kincaid,409049,35.5,-115.0,over,Receiving Yards,PointsBet,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
25,Dalton Kincaid,409049,36.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,a4458555-a
26,Dalton Kincaid,409049,36.5,-125.0,over,Receiving Yards,888sports,1,2023-10-26 19:15:00-05:00,0.5555555555555556,BUF,TB,2023-10-24 17:28:00,a4458555-a
27,Dalton Kincaid,409049,36.5,-110.0,over,Receiving Yards,Bet365,1,2023-10-26 19:15:00-05:00,0.5238095238095238,BUF,TB,2023-10-24 17:28:00,a4458555-a
28,Dalton Kincaid,409049,36.5,-115.0,over,Receiving Yards,Caesars,1,2023-10-26 19:15:00-05:00,0.5348837209302325,BUF,TB,2023-10-24 17:28:00,a4458555-a
29,Dalton Kincaid,409049,36.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-26 19:15:00-05:00,0.574468085106383,BUF,TB,2023-10-24 17:28:00,a4458555-a
0,Travis Etienne,38823,67.5,-135.0,under,Rush Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,95a4b867-7
1,Travis Etienne,38823,67.5,-135.0,over,Rush Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,95a4b867-7
0,Diontae Johnson,37916,53.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,6907a6f4-c
1,Diontae Johnson,37916,53.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,6907a6f4-c
0,Kenny Pickett,37427,219.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,e924430b-4
1,Kenny Pickett,37427,220.5,-135.0,under,Passing Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,e924430b-4
2,Kenny Pickett,37427,219.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,e924430b-4
3,Kenny Pickett,37427,220.5,-135.0,over,Passing Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,e924430b-4
0,Trevor Lawrence,8637,247.5,-135.0,under,Passing Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,13f7085a-e
1,Trevor Lawrence,8637,247.5,-135.0,over,Passing Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,13f7085a-e
0,Najee Harris,36469,48.5,-135.0,under,Rush Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,fe5816bb-1
1,Najee Harris,36469,48.5,-135.0,over,Rush Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,fe5816bb-1
0,George Pickens,39143,52.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,841c9e00-3
1,George Pickens,39143,52.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,841c9e00-3
2,George Pickens,39143,52.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,841c9e00-3
3,George Pickens,39143,52.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,841c9e00-3
0,Calvin Ridley,408461,52.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,786ca998-1
1,Calvin Ridley,408461,52.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-29 12:00:00-05:00,0.574468085106383,PIT,JAX,2023-10-24 17:28:00,786ca998-1
