Player,G,Date,Series,Tm,H/A,Opp,G#,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Pos,KM
Khris Middleton,8,2021-06-13,ECS,MIL,1,BKN,4,11,1,41.05,7,15,.467,3,8,.375,2,3,.667,0,4,4,8,2,2,3,3,19,16.9,+17,SF,15
Khris Middleton,9,2021-06-15,ECS,MIL,0,BKN,5,-6,1,45.35,8,22,.364,3,10,.300,6,7,.857,0,4,4,5,1,1,3,4,25,14.2,-2,SF,15
Khris Middleton,10,2021-06-17,ECS,MIL,1,BKN,6,15,1,42.45,11,16,.688,5,8,.625,11,12,.917,1,9,10,5,5,0,4,0,38,38.7,+17,SF,15
Khris Middleton,11,2021-06-19,ECS,MIL,0,BKN,7,4,1,52.35,9,26,.346,2,7,.286,3,3,1.000,4,6,10,6,5,0,3,2,23,18.4,+3,SF,15
Khris Middleton,12,2021-06-23,ECF,MIL,1,ATL,1,-3,1,40.56666666666667,6,23,.261,0,9,.000,3,4,.750,0,5,5,4,2,0,1,2,15,5.4,-13,SF,15
Khris Middleton,13,2021-06-25,ECF,MIL,1,ATL,2,34,1,28.016666666666666,6,13,.462,2,7,.286,1,1,1.000,2,5,7,8,1,0,2,3,15,14.6,+42,SF,15
Khris Middleton,14,2021-06-27,ECF,MIL,0,ATL,3,11,1,42.46666666666667,15,26,.577,6,12,.500,2,2,1.000,0,11,11,7,0,0,4,4,38,28.4,+16,SF,15
Khris Middleton,15,2021-06-29,ECF,MIL,0,ATL,4,-22,1,36.21666666666667,6,17,.353,0,7,.000,4,4,1.000,3,5,8,5,2,0,4,2,16,10.8,-25,SF,15
Khris Middleton,16,2021-07-01,ECF,MIL,1,ATL,5,11,1,44.96666666666667,10,20,.500,2,6,.333,4,5,.800,3,10,13,8,2,1,1,2,26,27.2,+16,SF,15
Khris Middleton,17,2021-07-03,ECF,MIL,0,ATL,6,11,1,40.93333333333333,10,22,.455,4,10,.400,8,8,1.000,1,3,4,7,3,0,7,4,32,21.5,+3,SF,15
Khris Middleton,18,2021-07-06,FIN,MIL,0,PHX,1,-13,1,44.55,12,26,.462,5,12,.417,0,0,,1,6,7,4,0,0,5,1,29,15.5,-11,SF,15
Khris Middleton,19,2021-07-08,FIN,MIL,0,PHX,2,-10,1,41.3,5,16,.313,1,6,.167,0,0,,0,6,6,8,2,0,2,3,11,8.0,-15,SF,15
Khris Middleton,20,2021-07-11,FIN,MIL,1,PHX,3,20,1,40.85,6,14,.429,3,7,.429,3,3,1.000,1,6,7,6,1,0,2,3,18,15.1,+8,SF,15
Khris Middleton,21,2021-07-14,FIN,MIL,1,PHX,4,6,1,43.0,15,33,.455,3,8,.375,7,8,.875,0,6,6,4,2,0,1,1,40,27.7,+10,SF,15
Khris Middleton,22,2021-07-17,FIN,MIL,0,PHX,5,4,1,44.38333333333333,12,23,.522,3,8,.375,2,3,.667,0,7,7,5,0,0,4,3,29,17.7,+4,SF,15
Khris Middleton,23,2021-07-20,FIN,MIL,1,PHX,6,7,1,40.63333333333333,6,13,.462,1,4,.250,4,4,1.000,0,5,5,5,4,0,5,3,17,13.1,+11,SF,15
Khris Middleton,1,2022-04-17,EC1,MIL,1,CHI,1,7,1,38.65,4,13,.308,1,7,.143,2,2,1.000,0,5,5,6,1,0,7,2,11,2.4,+4,SF,15
Khris Middleton,2,2022-04-20,EC1,MIL,1,CHI,2,-4,1,32.85,6,11,.545,5,7,.714,1,1,1.000,1,4,5,8,2,0,4,4,18,16.6,-1,SF,15
Khris Middleton,1,2023-04-16,EC1,MIL,1,MIA,1,-13,1,33.11666666666667,12,20,.600,2,7,.286,7,10,.700,2,7,9,4,0,0,5,1,33,23.5,+1,SF,15
Khris Middleton,2,2023-04-19,EC1,MIL,1,MIA,2,16,1,27.65,6,16,.375,2,5,.400,2,2,1.000,1,5,6,7,0,0,1,0,16,13.3,+19,SF,15
Khris Middleton,3,2023-04-22,EC1,MIL,0,MIA,3,-22,1,33.983333333333334,8,14,.571,3,5,.600,4,5,.800,1,4,5,6,2,0,5,3,23,17.9,-10,SF,15
Khris Middleton,4,2023-04-24,EC1,MIL,0,MIA,4,-5,1,37.3,4,12,.333,2,5,.400,4,4,1.000,2,4,6,8,1,0,3,6,14,11.0,+5,SF,15
Darius Garland,1,2023-04-15,EC1,CLE,1,NYK,1,-4,1,43.21666666666667,7,13,.538,2,4,.500,1,3,.333,0,0,0,1,4,1,5,3,17,9.1,-3,PG,15
Darius Garland,2,2023-04-18,EC1,CLE,1,NYK,2,17,1,36.35,8,17,.471,6,10,.600,10,11,.909,0,3,3,7,0,0,4,2,32,23.9,+29,PG,15
Darius Garland,3,2023-04-21,EC1,CLE,0,NYK,3,-20,1,32.733333333333334,4,21,.190,1,7,.143,1,2,.500,0,2,2,3,4,0,3,2,10,-0.6,-21,PG,15
Darius Garland,4,2023-04-23,EC1,CLE,0,NYK,4,-9,1,36.15,9,16,.563,2,4,.500,3,3,1.000,0,2,2,10,0,0,0,4,23,21.4,-7,PG,15
Ja Morant,1,2021-05-23,WC1,MEM,0,UTA,1,3,1,35.88333333333333,11,21,.524,0,1,.000,4,4,1.000,1,3,4,4,1,0,1,2,26,19.3,+6,PG,15
Ja Morant,2,2021-05-26,WC1,MEM,0,UTA,2,-12,1,43.36666666666667,15,26,.577,2,7,.286,15,20,.750,2,2,4,7,0,0,4,3,47,34.5,-6,PG,15
Ja Morant,3,2021-05-29,WC1,MEM,1,UTA,3,-10,1,39.78333333333333,10,23,.435,2,7,.286,6,8,.750,1,2,3,7,0,0,4,2,28,16.5,-22,PG,15
Ja Morant,4,2021-05-31,WC1,MEM,1,UTA,4,-7,1,43.25,8,21,.381,1,7,.143,6,8,.750,1,5,6,12,1,0,3,2,23,18.5,-9,PG,15
Ja Morant,5,2021-06-02,WC1,MEM,0,UTA,5,-16,1,40.233333333333334,11,22,.500,5,9,.556,0,0,,2,5,7,11,0,0,5,0,27,21.6,-19,PG,15
Ja Morant,1,2022-04-16,WC1,MEM,1,MIN,1,-13,1,35.43333333333333,8,18,.444,0,2,.000,16,20,.800,1,3,4,8,2,0,4,2,32,25.4,-16,PG,15
Ja Morant,2,2022-04-19,WC1,MEM,1,MIN,2,28,1,29.933333333333334,9,16,.563,2,4,.500,3,4,.750,2,7,9,10,1,0,2,3,23,23.3,+24,PG,15
Ja Morant,3,2022-04-21,WC1,MEM,0,MIN,3,9,1,40.55,5,18,.278,1,3,.333,5,10,.500,2,8,10,10,1,3,7,4,16,8.7,+20,PG,15
Ja Morant,4,2022-04-23,WC1,MEM,0,MIN,4,-1,1,33.78333333333333,4,13,.308,0,2,.000,3,3,1.000,0,8,8,15,1,0,2,4,11,13.8,-6,PG,15
Ja Morant,5,2022-04-26,WC1,MEM,1,MIN,5,2,1,44.55,9,22,.409,1,4,.250,11,17,.647,2,11,13,9,3,0,5,3,30,23.6,+6,PG,15
Ja Morant,6,2022-04-29,WC1,MEM,0,MIN,6,8,1,38.083333333333336,4,14,.286,0,5,.000,9,12,.750,3,5,8,11,1,1,5,0,17,15.6,+2,PG,15
Ja Morant,7,2022-05-01,WCS,MEM,1,GSW,1,-1,1,38.483333333333334,14,31,.452,4,11,.364,2,3,.667,0,9,9,10,3,0,3,3,34,26.0,-1,PG,15
Ja Morant,8,2022-05-03,WCS,MEM,1,GSW,2,5,1,40.583333333333336,15,31,.484,5,12,.417,12,13,.923,2,6,8,8,3,0,2,2,47,39.9,+13,PG,15
Ja Morant,9,2022-05-07,WCS,MEM,0,GSW,3,-30,1,36.166666666666664,13,21,.619,4,7,.571,4,5,.800,1,2,3,7,3,0,2,1,34,30.9,-6,PG,15
Ja Morant,1,2023-04-16,WC1,MEM,1,LAL,1,-16,1,30.116666666666667,8,14,.571,2,3,.667,0,0,,0,6,6,2,2,0,6,3,18,9.4,-8,PG,15
Ja Morant,2,2023-04-22,WC1,MEM,0,LAL,3,-10,1,41.516666666666666,13,26,.500,6,10,.600,13,14,.929,3,6,9,13,0,0,3,2,45,40.8,+3,PG,15
Ja Morant,3,2023-04-24,WC1,MEM,0,LAL,4,-6,1,44.03333333333333,8,24,.333,1,6,.167,2,4,.500,3,1,4,7,3,1,4,3,19,10.4,+1,PG,15
Michael Porter Jr.,1,2020-08-17,WC1,DEN,1,UTA,1,10,1,31.183333333333334,5,13,.385,3,7,.429,0,0,,1,7,8,1,0,1,1,3,13,7.9,+4,SF,15
Michael Porter Jr.,2,2020-08-19,WC1,DEN,1,UTA,2,-19,1,32.916666666666664,10,17,.588,6,9,.667,2,3,.667,0,6,6,0,0,1,0,1,28,21.8,-7,SF,15
Michael Porter Jr.,3,2020-08-21,WC1,DEN,0,UTA,3,-37,1,15.483333333333333,3,6,.500,1,2,.500,0,0,,1,4,5,0,0,0,2,3,7,2.7,-20,SF,15
Michael Porter Jr.,4,2020-08-23,WC1,DEN,0,UTA,4,-2,0,23.333333333333332,4,8,.500,1,3,.333,0,0,,2,2,4,1,0,0,0,4,9,6.1,+4,SF,15
Michael Porter Jr.,5,2020-08-25,WC1,DEN,1,UTA,5,10,0,33.916666666666664,5,11,.455,3,7,.429,2,2,1.000,0,5,5,1,1,1,2,2,15,10.4,+18,SF,15
Michael Porter Jr.,6,2020-08-30,WC1,DEN,0,UTA,6,12,0,28.116666666666667,1,7,.143,0,5,.000,0,0,,0,12,12,1,0,0,1,0,2,0.8,+21,SF,15
Michael Porter Jr.,7,2020-09-01,WC1,DEN,1,UTA,7,2,0,17.083333333333332,3,7,.429,1,3,.333,3,5,.600,3,6,9,2,2,0,3,1,10,9.4,+8,SF,15
Michael Porter Jr.,8,2020-09-03,WCS,DEN,0,LAC,1,-23,0,23.35,2,9,.222,0,6,.000,1,1,1.000,0,6,6,0,1,0,2,2,5,-0.5,-6,SF,15
Michael Porter Jr.,9,2020-09-05,WCS,DEN,0,LAC,2,9,0,16.266666666666666,5,10,.500,1,5,.200,0,0,,4,3,7,0,2,0,0,1,11,11.3,-4,SF,15
Michael Porter Jr.,10,2020-09-07,WCS,DEN,1,LAC,3,-6,0,23.116666666666667,8,17,.471,2,6,.333,0,0,,4,6,10,1,3,0,1,3,18,15.4,+6,SF,15
Michael Porter Jr.,11,2020-09-09,WCS,DEN,1,LAC,4,-11,0,33.916666666666664,5,8,.625,3,4,.750,2,2,1.000,1,5,6,1,0,1,0,3,15,13.8,+4,SF,15
Michael Porter Jr.,12,2020-09-11,WCS,DEN,0,LAC,5,6,0,22.466666666666665,1,3,.333,1,2,.500,4,4,1.000,0,5,5,1,0,1,1,1,7,6.8,+13,SF,15
Michael Porter Jr.,13,2020-09-13,WCS,DEN,1,LAC,6,13,0,26.75,4,7,.571,3,6,.500,2,4,.500,0,7,7,0,0,1,2,2,13,8.9,+12,SF,15
Michael Porter Jr.,14,2020-09-15,WCS,DEN,0,LAC,7,15,0,14.783333333333333,0,2,.000,0,2,.000,2,2,1.000,1,6,7,0,0,0,1,2,2,1.3,+1,SF,15
Michael Porter Jr.,15,2020-09-18,WCF,DEN,0,LAL,1,-12,0,28.983333333333334,3,9,.333,1,6,.167,7,8,.875,1,9,10,4,1,0,2,2,14,12.9,+5,SF,15
Michael Porter Jr.,16,2020-09-20,WCF,DEN,0,LAL,2,-2,0,19.95,6,9,.667,2,4,.500,1,2,.500,2,2,4,0,0,0,2,5,15,8.7,-6,SF,15
Michael Porter Jr.,17,2020-09-22,WCF,DEN,1,LAL,3,8,0,21.883333333333333,4,6,.667,1,2,.500,0,0,,1,5,6,2,2,0,3,4,9,7.4,+1,SF,15
Michael Porter Jr.,18,2020-09-24,WCF,DEN,1,LAL,4,-6,0,20.516666666666666,5,8,.625,3,6,.500,0,0,,0,8,8,1,1,0,2,2,13,10.7,-1,SF,15
Michael Porter Jr.,19,2020-09-26,WCF,DEN,0,LAL,5,-10,0,17.116666666666667,4,7,.571,2,4,.500,0,2,.000,0,2,2,0,0,0,0,2,10,5.7,+1,SF,15
Michael Porter Jr.,1,2021-05-22,WC1,DEN,1,POR,1,-14,1,37.43333333333333,12,21,.571,1,10,.100,0,0,,2,7,9,0,0,2,2,2,25,17.2,-6,SF,15
Michael Porter Jr.,2,2021-05-24,WC1,DEN,1,POR,2,19,1,32.8,5,13,.385,3,6,.500,5,5,1.000,2,2,4,1,2,0,1,3,18,13.4,+17,SF,15
Michael Porter Jr.,3,2021-05-27,WC1,DEN,0,POR,3,5,1,32.75,5,11,.455,3,5,.600,2,3,.667,1,4,5,1,1,0,3,4,15,7.9,+14,SF,15
Michael Porter Jr.,4,2021-05-29,WC1,DEN,0,POR,4,-20,1,22.9,1,3,.333,1,3,.333,0,0,,1,4,5,0,0,0,2,2,3,0.4,-17,SF,15
Michael Porter Jr.,5,2021-06-01,WC1,DEN,1,POR,5,7,1,47.8,10,13,.769,3,5,.600,3,3,1.000,1,11,12,3,2,0,3,5,26,24.0,+11,SF,15
Michael Porter Jr.,6,2021-06-03,WC1,DEN,0,POR,6,11,1,33.93333333333333,10,19,.526,6,12,.500,0,0,,0,5,5,4,1,0,1,3,26,19.8,-8,SF,15
Michael Porter Jr.,7,2021-06-07,WCS,DEN,0,PHX,1,-17,1,30.966666666666665,6,13,.462,3,8,.375,0,0,,1,6,7,2,0,0,0,3,15,11.0,-8,SF,15
Michael Porter Jr.,8,2021-06-09,WCS,DEN,0,PHX,2,-25,1,27.6,3,13,.231,2,9,.222,3,4,.750,1,5,6,1,0,0,1,4,11,3.0,-26,SF,15
Michael Porter Jr.,9,2021-06-11,WCS,DEN,1,PHX,3,-14,1,29.833333333333332,5,13,.385,4,7,.571,1,2,.500,2,3,5,1,2,0,3,3,15,8.3,-11,SF,15
Michael Porter Jr.,10,2021-06-13,WCS,DEN,1,PHX,4,-7,1,36.266666666666666,7,16,.438,3,8,.375,3,4,.750,1,3,4,0,3,1,0,2,20,15.7,+2,SF,15
Michael Porter Jr.,1,2023-04-16,WC1,DEN,1,MIN,1,29,1,31.183333333333334,7,17,.412,4,9,.444,0,1,.000,1,10,11,2,1,0,0,1,18,14.2,+22,SF,15
Michael Porter Jr.,2,2023-04-19,WC1,DEN,1,MIN,2,9,1,28.666666666666668,5,7,.714,2,3,.667,4,5,.800,0,6,6,0,1,0,0,4,16,13.9,+6,SF,15
Michael Porter Jr.,3,2023-04-21,WC1,DEN,0,MIN,3,9,1,39.583333333333336,10,17,.588,4,8,.500,1,1,1.000,1,8,9,2,1,1,0,3,25,22.1,+9,SF,15
Michael Porter Jr.,4,2023-04-23,WC1,DEN,0,MIN,4,-6,1,41.25,6,12,.500,2,6,.333,1,2,.500,0,5,5,2,0,2,0,2,15,12.1,-8,SF,15
Michael Porter Jr.,5,2023-04-25,WC1,DEN,1,MIN,5,3,1,38.916666666666664,3,10,.300,2,7,.286,0,0,,1,9,10,0,2,0,0,3,8,6.4,+9,SF,15
Tobias Harris,1,2016-04-17,EC1,DET,0,CLE,1,-5,1,39.86666666666667,4,11,.364,1,4,.250,0,0,,1,9,10,2,2,1,3,1,9,7.0,-4,PF,15
Tobias Harris,2,2016-04-20,EC1,DET,0,CLE,2,-17,1,32.86666666666667,3,11,.273,0,1,.000,7,8,.875,3,5,8,4,0,1,1,5,13,10.2,+2,PF,15
Tobias Harris,3,2016-04-22,EC1,DET,1,CLE,3,-10,1,42.13333333333333,6,10,.600,1,3,.333,0,0,,0,7,7,4,1,1,1,5,13,12.0,-9,PF,15
Tobias Harris,4,2016-04-24,EC1,DET,1,CLE,4,-2,1,41.28333333333333,8,14,.571,2,4,.500,5,5,1.000,2,11,13,2,0,0,1,0,23,21.5,+6,PF,15
Tobias Harris,1,2019-04-13,EC1,PHI,1,BKN,1,-9,1,40.53333333333333,2,7,.286,0,2,.000,0,0,,0,7,7,6,1,0,0,2,4,6.4,+3,PF,15
Tobias Harris,2,2019-04-15,EC1,PHI,1,BKN,2,22,1,29.316666666666666,5,12,.417,2,4,.500,7,7,1.000,1,4,5,2,0,1,0,1,19,16.2,+30,PF,15
Tobias Harris,3,2019-04-18,EC1,PHI,0,BKN,3,16,1,36.266666666666666,11,20,.550,6,6,1.000,1,1,1.000,1,15,16,3,1,0,3,4,29,23.1,+23,PF,15
Tobias Harris,4,2019-04-20,EC1,PHI,0,BKN,4,4,1,43.43333333333333,10,20,.500,0,4,.000,4,6,.667,0,8,8,6,1,1,0,1,24,21.1,+5,PF,15
Tobias Harris,5,2019-04-23,EC1,PHI,1,BKN,5,22,1,26.616666666666667,5,8,.625,2,4,.500,0,0,,1,7,8,4,3,0,0,0,12,17.0,+31,PF,15
Tobias Harris,6,2019-04-27,ECS,PHI,0,TOR,1,-13,1,37.8,6,17,.353,2,4,.500,0,0,,4,11,15,6,1,0,5,3,14,9.6,-23,PF,15
Tobias Harris,7,2019-04-29,ECS,PHI,0,TOR,2,5,1,35.983333333333334,3,11,.273,1,5,.200,2,2,1.000,1,10,11,4,1,0,2,4,9,6.4,+6,PF,15
Tobias Harris,8,2019-05-02,ECS,PHI,1,TOR,3,21,1,37.03333333333333,5,11,.455,2,5,.400,1,2,.500,0,8,8,5,0,2,2,3,13,11.0,+20,PF,15
Tobias Harris,9,2019-05-05,ECS,PHI,1,TOR,4,-5,1,41.1,7,23,.304,2,13,.154,0,0,,1,5,6,4,3,0,2,2,16,7.9,-8,PF,15
Tobias Harris,10,2019-05-07,ECS,PHI,0,TOR,5,-36,1,34.2,6,12,.500,1,3,.333,2,2,1.000,0,6,6,0,0,2,1,3,15,10.0,-34,PF,15
Tobias Harris,11,2019-05-09,ECS,PHI,1,TOR,6,11,1,38.516666666666666,6,17,.353,2,8,.250,2,2,1.000,2,7,9,5,1,0,2,2,16,11.7,+5,PF,15
Tobias Harris,12,2019-05-12,ECS,PHI,0,TOR,7,-2,1,42.28333333333333,5,9,.556,2,5,.400,3,4,.750,1,9,10,3,1,0,2,5,15,12.8,+1,PF,15
Tobias Harris,1,2020-08-17,EC1,PHI,0,BOS,1,-8,1,38.8,6,15,.400,0,3,.000,3,3,1.000,3,5,8,8,1,0,1,1,15,15.7,-2,PF,15
Tobias Harris,2,2020-08-19,EC1,PHI,0,BOS,2,-27,1,35.43333333333333,4,14,.286,0,2,.000,5,8,.625,3,7,10,2,0,0,0,3,13,8.0,-21,PF,15
Tobias Harris,3,2020-08-21,EC1,PHI,1,BOS,3,-8,1,39.233333333333334,6,19,.316,0,5,.000,3,4,.750,8,7,15,4,1,1,3,3,15,11.7,-14,PF,15
Tobias Harris,4,2020-08-23,EC1,PHI,1,BOS,4,-4,1,35.1,7,12,.583,2,5,.400,4,4,1.000,0,5,5,2,0,0,1,4,20,14.7,+6,PF,15
Tobias Harris,1,2021-05-23,EC1,PHI,1,WAS,1,7,1,37.03333333333333,15,29,.517,2,5,.400,5,5,1.000,0,6,6,2,2,0,2,0,37,25.9,+2,PF,15
Tobias Harris,2,2021-05-26,EC1,PHI,1,WAS,2,25,1,23.283333333333335,9,13,.692,1,3,.333,0,0,,0,9,9,1,1,0,1,2,19,16.1,+11,PF,15
Tobias Harris,3,2021-05-29,EC1,PHI,0,WAS,3,29,1,31.683333333333334,8,14,.571,2,3,.667,2,2,1.000,0,13,13,5,0,0,2,2,20,18.0,+29,PF,15
Tobias Harris,4,2021-05-31,EC1,PHI,0,WAS,4,-8,1,37.43333333333333,8,24,.333,1,5,.200,4,4,1.000,1,12,13,5,0,1,2,4,21,12.3,-8,PF,15
Tobias Harris,5,2021-06-02,EC1,PHI,1,WAS,5,17,1,36.65,9,17,.529,2,5,.400,8,10,.800,0,9,9,6,3,1,0,3,28,28.3,+11,PF,15
Tobias Harris,6,2021-06-06,ECS,PHI,1,ATL,1,-4,1,35.86666666666667,8,13,.615,1,4,.250,3,4,.750,2,8,10,3,3,0,3,0,20,19.6,+9,PF,15
Tobias Harris,7,2021-06-08,ECS,PHI,1,ATL,2,16,1,36.81666666666667,11,19,.579,0,1,.000,0,0,,1,5,6,4,1,1,2,1,22,17.4,+11,PF,15
Tobias Harris,8,2021-06-11,ECS,PHI,0,ATL,3,16,1,38.45,10,16,.625,1,1,1.000,1,3,.333,3,5,8,5,0,0,1,4,22,18.5,+9,PF,15
Tobias Harris,9,2021-06-14,ECS,PHI,0,ATL,4,-3,1,38.81666666666667,8,15,.533,2,3,.667,2,2,1.000,0,5,5,2,0,1,1,1,20,14.9,-8,PF,15
Tobias Harris,10,2021-06-16,ECS,PHI,1,ATL,5,-3,1,37.68333333333333,2,11,.182,0,3,.000,0,0,,1,3,4,3,0,1,2,4,4,-2.1,-10,PF,15
Tobias Harris,11,2021-06-18,ECS,PHI,0,ATL,6,5,1,39.083333333333336,9,20,.450,2,3,.667,4,4,1.000,0,5,5,2,0,0,0,4,24,14.9,+3,PF,15
Tobias Harris,12,2021-06-20,ECS,PHI,1,ATL,7,-7,1,45.016666666666666,8,24,.333,2,7,.286,6,6,1.000,2,12,14,4,2,0,2,4,24,16.6,-6,PF,15
Tobias Harris,1,2022-04-16,EC1,PHI,1,TOR,1,20,1,37.06666666666667,9,14,.643,3,5,.600,5,6,.833,1,5,6,6,1,1,1,2,26,25.7,+17,PF,15
Tobias Harris,2,2022-04-18,EC1,PHI,1,TOR,2,15,1,38.96666666666667,7,11,.636,3,3,1.000,3,4,.750,1,9,10,1,0,3,2,3,20,17.7,+23,PF,15
Tobias Harris,3,2022-04-20,EC1,PHI,0,TOR,3,3,1,46.733333333333334,4,9,.444,1,3,.333,2,2,1.000,2,10,12,2,1,1,3,1,11,10.4,+7,PF,15
Tobias Harris,4,2022-04-23,EC1,PHI,0,TOR,4,-8,1,40.81666666666667,7,12,.583,1,4,.250,0,0,,0,11,11,2,1,2,3,5,15,11.5,-6,PF,15
Tobias Harris,5,2022-04-25,EC1,PHI,1,TOR,5,-15,1,44.15,6,16,.375,2,7,.286,2,2,1.000,0,7,7,4,0,0,1,2,16,10.3,-16,PF,15
Tobias Harris,6,2022-04-28,EC1,PHI,0,TOR,6,35,1,37.733333333333334,7,15,.467,3,8,.375,2,2,1.000,1,10,11,2,1,0,0,4,19,15.8,+29,PF,15
Tobias Harris,7,2022-05-02,ECS,PHI,0,MIA,1,-14,1,36.8,11,18,.611,1,4,.250,4,5,.800,1,5,6,1,0,1,3,1,27,18.6,-25,PF,15
Tobias Harris,8,2022-05-04,ECS,PHI,0,MIA,2,-16,1,38.333333333333336,9,17,.529,2,5,.400,1,1,1.000,0,4,4,4,4,0,0,4,21,19.1,-11,PF,15
Tobias Harris,9,2022-05-06,ECS,PHI,1,MIA,3,20,1,38.85,4,13,.308,1,5,.200,0,0,,3,7,10,8,2,0,2,6,9,8.9,+11,PF,15
Tobias Harris,10,2022-05-08,ECS,PHI,1,MIA,4,8,1,35.233333333333334,6,10,.600,1,4,.250,0,0,,0,3,3,4,2,0,2,5,13,10.1,+4,PF,15
Tobias Harris,11,2022-05-10,ECS,PHI,0,MIA,5,-35,1,32.71666666666667,5,14,.357,2,4,.500,0,0,,0,3,3,0,0,0,0,2,12,4.3,-27,PF,15
Tobias Harris,12,2022-05-12,ECS,PHI,1,MIA,6,-9,1,38.35,6,13,.462,2,5,.400,0,0,,1,7,8,1,1,2,1,0,14,12.2,-17,PF,15
Tobias Harris,1,2023-04-15,EC1,PHI,1,BKN,1,20,1,28.7,9,14,.643,3,3,1.000,0,0,,2,2,4,4,0,1,1,1,21,18.9,+12,PF,15
Tobias Harris,2,2023-04-17,EC1,PHI,1,BKN,2,12,1,32.78333333333333,8,14,.571,1,3,.333,3,3,1.000,5,7,12,2,1,0,0,4,20,19.8,+9,PF,15
Tobias Harris,3,2023-04-20,EC1,PHI,0,BKN,3,5,1,35.916666666666664,6,13,.462,2,4,.500,1,1,1.000,0,7,7,1,0,0,1,1,15,9.7,-1,PF,15
Tobias Harris,4,2023-04-22,EC1,PHI,0,BKN,4,8,1,37.38333333333333,11,19,.579,2,4,.500,1,1,1.000,2,10,12,1,1,1,0,2,25,22.1,+15,PF,15
Klay Thompson,1,2013-04-20,WC1,GSW,0,DEN,1,-2,1,41.31666666666667,10,19,.526,2,5,.400,0,0,,0,3,3,1,0,3,2,5,22,12.4,-9,SG,15
Klay Thompson,2,2013-04-23,WC1,GSW,0,DEN,2,14,1,38.43333333333333,8,11,.727,5,6,.833,0,0,,0,3,3,2,0,0,1,5,21,15.8,+11,SG,15
Klay Thompson,3,2013-04-26,WC1,GSW,1,DEN,3,2,1,35.78333333333333,3,10,.300,0,5,.000,0,0,,0,3,3,1,1,0,4,4,6,-2.8,+7,SG,15
Klay Thompson,4,2013-04-28,WC1,GSW,1,DEN,4,14,1,42.6,5,10,.500,2,5,.400,1,2,.500,0,2,2,5,2,0,3,3,13,9.5,+21,SG,15
Klay Thompson,5,2013-04-30,WC1,GSW,0,DEN,5,-7,1,42.18333333333333,8,17,.471,3,8,.375,0,0,,2,4,6,2,0,1,2,4,19,11.4,-11,SG,15
Klay Thompson,6,2013-05-02,WC1,GSW,1,DEN,6,4,1,45.81666666666667,3,13,.231,0,6,.000,1,1,1.000,1,4,5,0,0,0,1,3,7,-1.2,+8,SG,15
Klay Thompson,7,2013-05-06,WCS,GSW,0,SAS,1,-2,1,31.8,8,15,.533,0,4,.000,3,3,1.000,1,4,5,3,2,1,2,6,19,14.0,+14,SG,15
Klay Thompson,8,2013-05-08,WCS,GSW,0,SAS,2,9,1,46.6,13,26,.500,8,9,.889,0,0,,2,12,14,1,3,1,1,3,34,28.2,+10,SG,15
Klay Thompson,9,2013-05-10,WCS,GSW,1,SAS,3,-10,1,41.833333333333336,7,20,.350,3,5,.600,0,0,,2,6,8,2,0,0,2,1,17,8.0,-13,SG,15
Klay Thompson,10,2013-05-12,WCS,GSW,1,SAS,4,10,1,51.233333333333334,5,13,.385,0,2,.000,0,0,,0,4,4,2,3,0,1,5,10,5.5,+8,SG,15
Klay Thompson,11,2013-05-14,WCS,GSW,0,SAS,5,-18,1,35.583333333333336,2,8,.250,0,0,,0,0,,1,1,2,0,0,1,2,4,4,-2.7,-12,SG,15
Klay Thompson,12,2013-05-16,WCS,GSW,1,SAS,6,-12,1,42.18333333333333,4,12,.333,2,4,.500,0,0,,0,0,0,3,1,0,3,1,10,2.9,-2,SG,15
Klay Thompson,1,2014-04-19,WC1,GSW,0,LAC,1,4,1,41.11666666666667,7,20,.350,4,7,.571,4,6,.667,2,5,7,5,0,1,4,4,22,11.5,+4,SG,15
Klay Thompson,2,2014-04-21,WC1,GSW,0,LAC,2,-40,1,20.1,2,4,.500,1,2,.500,2,2,1.000,0,0,0,2,2,1,1,4,7,6.5,-14,SG,15
Klay Thompson,3,2014-04-24,WC1,GSW,1,LAC,3,-2,1,41.93333333333333,10,22,.455,2,11,.182,4,4,1.000,1,5,6,1,1,1,3,1,26,15.8,+6,SG,15
Klay Thompson,4,2014-04-27,WC1,GSW,1,LAC,4,21,1,28.933333333333334,5,13,.385,3,8,.375,2,4,.500,0,5,5,5,1,0,3,6,15,7.7,+12,SG,15
Klay Thompson,5,2014-04-29,WC1,GSW,0,LAC,5,-10,1,44.766666666666666,9,17,.529,3,7,.429,0,0,,0,5,5,4,2,0,2,5,21,15.0,-10,SG,15
Klay Thompson,6,2014-05-01,WC1,GSW,1,LAC,6,1,1,41.36666666666667,3,11,.273,1,4,.250,2,2,1.000,1,0,1,1,0,1,0,2,9,3.8,-6,SG,15
Klay Thompson,7,2014-05-03,WC1,GSW,0,LAC,7,-5,1,38.516666666666666,4,11,.364,2,5,.400,5,6,.833,0,0,0,7,1,1,2,2,15,12.3,-12,SG,15
Klay Thompson,1,2015-04-18,WC1,GSW,1,NOP,1,7,1,36.61666666666667,6,17,.353,3,6,.500,6,9,.667,0,1,1,3,1,2,5,3,21,8.9,-6,SG,15
