,line,stat,player,league,team,date
1106,7.0,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1107,7.0,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1108,58.1,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1109,58.1,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1110,4.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1111,4.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1112,49.7,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1113,49.7,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1114,4.5,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1115,4.5,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1116,89.1,fantasy_points_in_games_1_2,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1117,89.1,fantasy_points_in_games_1_2,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1118,89.1,fantasy_points_in_games_1_2,Pakazs,ESPORTS,Evil Geniuses ,2023-10-11
1119,17.0,MAPS 1-2 Kills,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1120,17.0,MAPS 1-2 Kills,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1121,17.0,MAPS 1-2 Kills,Pakazs,ESPORTS,Evil Geniuses ,2023-10-11
1122,72.5,fantasy_points_in_games_1_2,Dota: Chris,other,Dota: Chris,
1123,11.5,MAPS 1-2 Kills,Dota: Chris,other,Dota: Chris,
1124,76.1,fantasy_points_in_games_1_2,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1125,76.1,fantasy_points_in_games_1_2,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1126,76.1,fantasy_points_in_games_1_2,Wisper,ESPORTS,Evil Geniuses ,2023-10-11
1127,9.5,MAPS 1-2 Kills,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1128,9.5,MAPS 1-2 Kills,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1129,9.5,MAPS 1-2 Kills,Wisper,ESPORTS,Evil Geniuses ,2023-10-11
1130,67.9,fantasy_points_in_games_1_2,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1131,67.9,fantasy_points_in_games_1_2,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1132,67.9,fantasy_points_in_games_1_2,Matthew,ESPORTS,Evil Geniuses ,2023-10-11
1133,5.5,MAPS 1-2 Kills,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1134,5.5,MAPS 1-2 Kills,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1135,5.5,MAPS 1-2 Kills,Matthew,ESPORTS,Evil Geniuses ,2023-10-11
1136,56.2,fantasy_points_in_games_1_2,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1137,56.2,fantasy_points_in_games_1_2,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1138,56.2,fantasy_points_in_games_1_2,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-11
1139,4.5,MAPS 1-2 Kills,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1140,4.5,MAPS 1-2 Kills,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1141,4.5,MAPS 1-2 Kills,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-11
1142,98.8,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1143,98.8,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1144,98.8,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1145,17.5,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1146,17.5,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1147,17.5,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1148,93.3,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1149,93.3,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1150,93.3,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1151,11.5,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1152,11.5,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1153,11.5,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1154,89.6,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1155,89.6,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1156,89.6,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1157,9.5,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1158,9.5,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1159,9.5,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1160,78.8,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1161,78.8,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1162,78.8,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1163,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1164,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1165,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1166,72.0,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1167,72.0,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1168,72.0,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1169,5.5,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1170,5.5,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1171,5.5,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1172,57.4,fantasy_points_in_games_1_2,Dota: Knight~,other,Dota: Knight~,
1173,9.5,MAPS 1-2 Kills,Dota: Knight~,other,Dota: Knight~,
1174,62.0,fantasy_points_in_games_1_2,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1175,62.0,fantasy_points_in_games_1_2,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1176,10.0,MAPS 1-2 Kills,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1177,10.0,MAPS 1-2 Kills,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1178,44.6,fantasy_points_in_games_1_2,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1179,44.6,fantasy_points_in_games_1_2,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1180,6.0,MAPS 1-2 Kills,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1181,6.0,MAPS 1-2 Kills,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1182,41.3,fantasy_points_in_games_1_2,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1183,41.3,fantasy_points_in_games_1_2,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1184,5.0,MAPS 1-2 Kills,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1185,5.0,MAPS 1-2 Kills,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1186,30.5,fantasy_points_in_games_1_2,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1187,30.5,fantasy_points_in_games_1_2,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1188,2.5,MAPS 1-2 Kills,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1189,2.5,MAPS 1-2 Kills,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1190,109.1,fantasy_points_in_games_1_2,Nightfall,ESPORTS, BetBoom,2023-10-12
1191,109.1,fantasy_points_in_games_1_2,Nightfall,ESPORTS, BetBoom,2023-10-12
1192,19.5,MAPS 1-2 Kills,Nightfall,ESPORTS, BetBoom,2023-10-12
1193,19.5,MAPS 1-2 Kills,Nightfall,ESPORTS, BetBoom,2023-10-12
1194,101.3,fantasy_points_in_games_1_2,gpk,ESPORTS, BetBoom,2023-10-12
1195,101.3,fantasy_points_in_games_1_2,gpk,ESPORTS, BetBoom,2023-10-12
1196,14.5,MAPS 1-2 Kills,gpk,ESPORTS, BetBoom,2023-10-12
1197,14.5,MAPS 1-2 Kills,gpk,ESPORTS, BetBoom,2023-10-12
1198,104.8,fantasy_points_in_games_1_2,Pure,ESPORTS, BetBoom,2023-10-12
1199,104.8,fantasy_points_in_games_1_2,Pure,ESPORTS, BetBoom,2023-10-12
1200,11.5,MAPS 1-2 Kills,Pure,ESPORTS, BetBoom,2023-10-12
1201,11.5,MAPS 1-2 Kills,Pure,ESPORTS, BetBoom,2023-10-12
1202,78.4,fantasy_points_in_games_1_2,Save-,ESPORTS, BetBoom,2023-10-12
1203,78.4,fantasy_points_in_games_1_2,Save-,ESPORTS, BetBoom,2023-10-12
1204,7.5,MAPS 1-2 Kills,Save-,ESPORTS, BetBoom,2023-10-12
1205,7.5,MAPS 1-2 Kills,Save-,ESPORTS, BetBoom,2023-10-12
1206,85.4,fantasy_points_in_games_1_2,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1207,85.4,fantasy_points_in_games_1_2,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1208,5.0,MAPS 1-2 Kills,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1209,5.0,MAPS 1-2 Kills,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1210,69.9,fantasy_points_in_games_1_2,shiro,ESPORTS,LGD ,2023-10-12
1211,69.9,fantasy_points_in_games_1_2,shiro,ESPORTS,LGD ,2023-10-12
1212,11.5,MAPS 1-2 Kills,shiro,ESPORTS,LGD ,2023-10-12
1213,11.5,MAPS 1-2 Kills,shiro,ESPORTS,LGD ,2023-10-12
1214,71.9,fantasy_points_in_games_1_2,NothingToSay,ESPORTS,LGD ,2023-10-12
1215,71.9,fantasy_points_in_games_1_2,NothingToSay,ESPORTS,LGD ,2023-10-12
1216,11.5,MAPS 1-2 Kills,NothingToSay,ESPORTS,LGD ,2023-10-12
1217,11.5,MAPS 1-2 Kills,NothingToSay,ESPORTS,LGD ,2023-10-12
1218,58.1,fantasy_points_in_games_1_2,niu,ESPORTS,LGD ,2023-10-12
1219,58.1,fantasy_points_in_games_1_2,niu,ESPORTS,LGD ,2023-10-12
1220,7.0,MAPS 1-2 Kills,niu,ESPORTS,LGD ,2023-10-12
1221,7.0,MAPS 1-2 Kills,niu,ESPORTS,LGD ,2023-10-12
1222,56.8,fantasy_points_in_games_1_2,planet,ESPORTS,LGD ,2023-10-12
1223,56.8,fantasy_points_in_games_1_2,planet,ESPORTS,LGD ,2023-10-12
1224,5.0,MAPS 1-2 Kills,planet,ESPORTS,LGD ,2023-10-12
1225,5.0,MAPS 1-2 Kills,planet,ESPORTS,LGD ,2023-10-12
1226,52.2,fantasy_points_in_games_1_2,Dota: y`,other,Dota: y`,
1227,4.5,MAPS 1-2 Kills,Dota: y`,other,Dota: y`,
1228,82.1,fantasy_points_in_games_1_2,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1229,82.1,fantasy_points_in_games_1_2,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1230,14.5,MAPS 1-2 Kills,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1231,14.5,MAPS 1-2 Kills,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1232,93.9,fantasy_points_in_games_1_2,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1233,93.9,fantasy_points_in_games_1_2,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1234,13.5,MAPS 1-2 Kills,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1235,13.5,MAPS 1-2 Kills,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1236,86.7,fantasy_points_in_games_1_2,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1237,86.7,fantasy_points_in_games_1_2,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1238,11.0,MAPS 1-2 Kills,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1239,11.0,MAPS 1-2 Kills,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1240,69.1,fantasy_points_in_games_1_2,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1241,69.1,fantasy_points_in_games_1_2,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1242,7.5,MAPS 1-2 Kills,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1243,7.5,MAPS 1-2 Kills,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1244,71.2,fantasy_points_in_games_1_2,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1245,71.2,fantasy_points_in_games_1_2,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1246,6.0,MAPS 1-2 Kills,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1247,6.0,MAPS 1-2 Kills,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1248,65.2,fantasy_points_in_games_1_2,Timado,ESPORTS,TSM ,2023-10-12
1249,65.2,fantasy_points_in_games_1_2,Timado,ESPORTS,TSM ,2023-10-12
1250,65.2,fantasy_points_in_games_1_2,Timado,ESPORTS,TSM ,2023-10-12
1251,10.5,MAPS 1-2 Kills,Timado,ESPORTS,TSM ,2023-10-12
1252,10.5,MAPS 1-2 Kills,Timado,ESPORTS,TSM ,2023-10-12
1253,10.5,MAPS 1-2 Kills,Timado,ESPORTS,TSM ,2023-10-12
1254,66.8,fantasy_points_in_games_1_2,Bryle,ESPORTS,TSM ,2023-10-12
1255,66.8,fantasy_points_in_games_1_2,Bryle,ESPORTS,TSM ,2023-10-12
1256,66.8,fantasy_points_in_games_1_2,Bryle,ESPORTS,TSM ,2023-10-12
1257,11.5,MAPS 1-2 Kills,Bryle,ESPORTS,TSM ,2023-10-12
1258,11.5,MAPS 1-2 Kills,Bryle,ESPORTS,TSM ,2023-10-12
1259,11.5,MAPS 1-2 Kills,Bryle,ESPORTS,TSM ,2023-10-12
1260,53.6,fantasy_points_in_games_1_2,kasane,ESPORTS,TSM ,2023-10-12
1261,53.6,fantasy_points_in_games_1_2,kasane,ESPORTS,TSM ,2023-10-12
1262,53.6,fantasy_points_in_games_1_2,kasane,ESPORTS,TSM ,2023-10-12
1263,6.5,MAPS 1-2 Kills,kasane,ESPORTS,TSM ,2023-10-12
1264,6.5,MAPS 1-2 Kills,kasane,ESPORTS,TSM ,2023-10-12
1265,6.5,MAPS 1-2 Kills,kasane,ESPORTS,TSM ,2023-10-12
1266,49.8,fantasy_points_in_games_1_2,Ari,ESPORTS,TSM ,2023-10-12
1267,49.8,fantasy_points_in_games_1_2,Ari,ESPORTS,TSM ,2023-10-12
1268,49.8,fantasy_points_in_games_1_2,Ari,ESPORTS,TSM ,2023-10-12
1269,4.5,MAPS 1-2 Kills,Ari,ESPORTS,TSM ,2023-10-12
1270,4.5,MAPS 1-2 Kills,Ari,ESPORTS,TSM ,2023-10-12
1271,4.5,MAPS 1-2 Kills,Ari,ESPORTS,TSM ,2023-10-12
1272,49.9,fantasy_points_in_games_1_2,Whitemon,ESPORTS,TSM ,2023-10-12
1273,49.9,fantasy_points_in_games_1_2,Whitemon,ESPORTS,TSM ,2023-10-12
1274,49.9,fantasy_points_in_games_1_2,Whitemon,ESPORTS,TSM ,2023-10-12
1275,4.5,MAPS 1-2 Kills,Whitemon,ESPORTS,TSM ,2023-10-12
1276,4.5,MAPS 1-2 Kills,Whitemon,ESPORTS,TSM ,2023-10-12
1277,4.5,MAPS 1-2 Kills,Whitemon,ESPORTS,TSM ,2023-10-12
1278,86.4,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1279,86.4,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1280,13.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1281,13.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1282,108.0,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1283,108.0,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1284,19.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1285,19.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1286,87.4,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1287,87.4,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1288,10.5,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1289,10.5,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1290,70.4,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1291,70.4,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1292,6.0,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1293,6.0,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1294,77.0,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1295,77.0,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1296,7.0,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1297,7.0,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1298,112.7,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1299,112.7,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1300,112.7,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1301,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1302,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1303,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1304,95.9,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1305,95.9,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1306,95.9,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1307,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1308,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1309,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1310,93.6,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1311,93.6,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1312,93.6,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1313,13.0,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1314,13.0,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1315,13.0,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1316,69.8,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1317,69.8,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1318,69.8,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1319,7.5,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1320,7.5,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1321,7.5,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1322,72.7,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1323,72.7,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1324,72.7,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1325,6.5,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1326,6.5,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1327,6.5,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1328,75.6,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1329,75.6,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1330,75.6,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1331,13.5,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1332,13.5,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1333,13.5,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1334,69.7,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1335,69.7,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1336,69.7,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1337,11.5,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1338,11.5,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1339,11.5,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1340,55.1,fantasy_points_in_games_1_2,Dota: MinD ContRoL,ESPORTS,Dota: MinD ContRoL,
1341,6.0,MAPS 1-2 Kills,Dota: MinD ContRoL,ESPORTS,Dota: MinD ContRoL,
1342,49.2,fantasy_points_in_games_1_2,Dota: ah,other,Dota: ah,
1343,5.0,MAPS 1-2 Kills,Dota: ah,other,Dota: ah,
1344,58.1,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1345,58.1,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1346,58.1,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1347,5.0,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1348,5.0,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1349,5.0,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1350,104.0,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1351,104.0,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1352,18.0,MAPS 1-2 Kills,miCKe,ESPORTS,Liquid ,2023-10-12
1353,18.0,MAPS 1-2 Kills,miCKe,ESPORTS,Liquid ,2023-10-12
1354,98.4,fantasy_points_in_games_1_2,Nisha,ESPORTS,Liquid ,2023-10-12
1355,98.4,fantasy_points_in_games_1_2,Nisha,ESPORTS,Liquid ,2023-10-12
1356,15.0,MAPS 1-2 Kills,Nisha,ESPORTS,Liquid ,2023-10-12
1357,15.0,MAPS 1-2 Kills,Nisha,ESPORTS,Liquid ,2023-10-12
1358,90.4,fantasy_points_in_games_1_2,zai,ESPORTS,Liquid ,2023-10-12
1359,90.4,fantasy_points_in_games_1_2,zai,ESPORTS,Liquid ,2023-10-12
1360,10.0,MAPS 1-2 Kills,zai,ESPORTS,Liquid ,2023-10-12
1361,10.0,MAPS 1-2 Kills,zai,ESPORTS,Liquid ,2023-10-12
1362,80.5,fantasy_points_in_games_1_2,Boxi,ESPORTS,Liquid ,2023-10-12
1363,80.5,fantasy_points_in_games_1_2,Boxi,ESPORTS,Liquid ,2023-10-12
1364,7.5,MAPS 1-2 Kills,Boxi,ESPORTS,Liquid ,2023-10-12
1365,7.5,MAPS 1-2 Kills,Boxi,ESPORTS,Liquid ,2023-10-12
1366,75.3,fantasy_points_in_games_1_2,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1367,75.3,fantasy_points_in_games_1_2,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1368,6.5,MAPS 1-2 Kills,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1369,6.5,MAPS 1-2 Kills,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1370,67.4,fantasy_points_in_games_1_2,Lou,ESPORTS,Azure Ray ,2023-10-12
1371,10.0,MAPS 1-2 Kills,Lou,ESPORTS,Azure Ray ,2023-10-12
1372,76.6,fantasy_points_in_games_1_2,Somnus,ESPORTS,Azure Ray ,2023-10-12
1373,14.0,MAPS 1-2 Kills,Somnus,ESPORTS,Azure Ray ,2023-10-12
1374,63.5,fantasy_points_in_games_1_2,Chalice,ESPORTS,Azure Ray ,2023-10-12
1375,8.5,MAPS 1-2 Kills,Chalice,ESPORTS,Azure Ray ,2023-10-12
1376,57.8,fantasy_points_in_games_1_2,fy,ESPORTS,Azure Ray ,2023-10-12
1377,6.0,MAPS 1-2 Kills,fy,ESPORTS,Azure Ray ,2023-10-12
1378,52.6,fantasy_points_in_games_1_2,Dota: Tian Ming ,other,Dota: Tian Ming ,
1379,5.5,MAPS 1-2 Kills,Dota: Tian Ming ,other,Dota: Tian Ming ,
1380,63.5,fantasy_points_in_games_1_2,Dota: Knight~,other,Dota: Knight~,
1381,10.0,MAPS 1-2 Kills,Dota: Knight~,other,Dota: Knight~,
1382,68.2,fantasy_points_in_games_1_2,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1383,68.2,fantasy_points_in_games_1_2,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1384,10.5,MAPS 1-2 Kills,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1385,10.5,MAPS 1-2 Kills,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1386,50.9,fantasy_points_in_games_1_2,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1387,50.9,fantasy_points_in_games_1_2,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1388,6.0,MAPS 1-2 Kills,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1389,6.0,MAPS 1-2 Kills,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1390,45.5,fantasy_points_in_games_1_2,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1391,45.5,fantasy_points_in_games_1_2,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1392,5.0,MAPS 1-2 Kills,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1393,5.0,MAPS 1-2 Kills,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1394,37.8,fantasy_points_in_games_1_2,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1395,37.8,fantasy_points_in_games_1_2,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1396,3.0,MAPS 1-2 Kills,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1397,3.0,MAPS 1-2 Kills,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1398,100.9,fantasy_points_in_games_1_2,Arteezy,ESPORTS,Shopify Rebellion ,2023-10-12
1399,16.5,MAPS 1-2 Kills,Arteezy,ESPORTS,Shopify Rebellion ,2023-10-12
1400,104.6,fantasy_points_in_games_1_2,Abed,ESPORTS,Shopify Rebellion ,2023-10-12
1401,18.5,MAPS 1-2 Kills,Abed,ESPORTS,Shopify Rebellion ,2023-10-12
1402,87.6,fantasy_points_in_games_1_2,SabeRLight-,ESPORTS,Shopify Rebellion ,2023-10-12
