,line,stat,player,league,team,date
739,3.0,deaths_in_map_2,FBI,ESPORTS, Weibo Gaming,2023-11-02
740,12.9,fantasy_points_in_map_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
741,14.5,kills_in_maps_1_2_3,Peanut+Doran,ESPORTS,Gen.G ,2023-11-03
742,24.0,kills_in_maps_1_2_3,Peyz+Chovy,ESPORTS,Gen.G ,2023-11-03
743,26.2,fantasy_points_on_map_1,Doran,ESPORTS,Gen.G ,2023-11-03
744,62.0,fantasy_points_on_maps_1_2_3,Doran,ESPORTS,Gen.G ,2023-11-03
745,3.0,kills_in_map_1,Doran,ESPORTS,Gen.G ,2023-11-03
746,7.5,kills_in_maps_1_2_3,Doran,ESPORTS,Gen.G ,2023-11-03
747,6.5,assists_in_map_2,Doran,ESPORTS,Gen.G ,2023-11-03
748,6.5,assists_in_map_3,Doran,ESPORTS,Gen.G ,2023-11-03
749,8.5,deaths_on_maps_1_2_3,Doran,ESPORTS,Gen.G ,2023-11-03
750,6.5,assists_on_map_1,Doran,ESPORTS,Gen.G ,2023-11-03
751,26.2,fantasy_points_on_map_2,Doran,ESPORTS,Gen.G ,2023-11-03
752,3.0,kills_in_map_2,Doran,ESPORTS,Gen.G ,2023-11-03
753,2.0,deaths_in_map_2,Doran,ESPORTS,Gen.G ,2023-11-03
754,2.0,deaths_on_map_1,Doran,ESPORTS,Gen.G ,2023-11-03
755,3.0,kills_in_map_3,Doran,ESPORTS,Gen.G ,2023-11-03
756,16.5,assists_on_maps_1_2_3,Doran,ESPORTS,Gen.G ,2023-11-03
757,2.0,deaths_in_map_3,Doran,ESPORTS,Gen.G ,2023-11-03
758,26.2,fantasy_points_in_map_3,Doran,ESPORTS,Gen.G ,2023-11-03
759,28.5,fantasy_points_on_map_1,Peanut,ESPORTS,Gen.G ,2023-11-03
760,69.9,fantasy_points_on_maps_1_2_3,Peanut,ESPORTS,Gen.G ,2023-11-03
761,2.5,kills_in_map_1,Peanut,ESPORTS,Gen.G ,2023-11-03
762,7.5,kills_in_maps_1_2_3,Peanut,ESPORTS,Gen.G ,2023-11-03
763,8.5,assists_in_map_3,Peanut,ESPORTS,Gen.G ,2023-11-03
764,1.5,deaths_on_map_1,Peanut,ESPORTS,Gen.G ,2023-11-03
765,1.5,deaths_in_map_2,Peanut,ESPORTS,Gen.G ,2023-11-03
766,2.5,kills_in_map_2,Peanut,ESPORTS,Gen.G ,2023-11-03
767,28.5,fantasy_points_on_map_2,Peanut,ESPORTS,Gen.G ,2023-11-03
768,1.5,deaths_in_map_3,Peanut,ESPORTS,Gen.G ,2023-11-03
769,2.5,kills_in_map_3,Peanut,ESPORTS,Gen.G ,2023-11-03
770,8.5,assists_in_map_2,Peanut,ESPORTS,Gen.G ,2023-11-03
771,8.5,assists_on_map_1,Peanut,ESPORTS,Gen.G ,2023-11-03
772,6.5,deaths_on_maps_1_2_3,Peanut,ESPORTS,Gen.G ,2023-11-03
773,22.0,assists_on_maps_1_2_3,Peanut,ESPORTS,Gen.G ,2023-11-03
774,28.5,fantasy_points_in_map_3,Peanut,ESPORTS,Gen.G ,2023-11-03
775,77.2,fantasy_points_on_maps_1_2_3,Chovy,ESPORTS,Gen.G ,2023-11-03
776,30.5,fantasy_points_on_map_1,Chovy,ESPORTS,Gen.G ,2023-11-03
777,3.5,kills_in_map_1,Chovy,ESPORTS,Gen.G ,2023-11-03
778,10.5,kills_in_maps_1_2_3,Chovy,ESPORTS,Gen.G ,2023-11-03
779,3.5,kills_in_map_2,Chovy,ESPORTS,Gen.G ,2023-11-03
780,18.5,assists_on_maps_1_2_3,Chovy,ESPORTS,Gen.G ,2023-11-03
781,3.5,kills_in_map_3,Chovy,ESPORTS,Gen.G ,2023-11-03
782,1.0,deaths_on_map_1,Chovy,ESPORTS,Gen.G ,2023-11-03
783,7.5,assists_in_map_3,Chovy,ESPORTS,Gen.G ,2023-11-03
784,30.5,fantasy_points_on_map_2,Chovy,ESPORTS,Gen.G ,2023-11-03
785,1.0,deaths_in_map_3,Chovy,ESPORTS,Gen.G ,2023-11-03
786,7.5,assists_in_map_2,Chovy,ESPORTS,Gen.G ,2023-11-03
787,7.5,assists_on_map_1,Chovy,ESPORTS,Gen.G ,2023-11-03
788,6.0,deaths_on_maps_1_2_3,Chovy,ESPORTS,Gen.G ,2023-11-03
789,1.0,deaths_in_map_2,Chovy,ESPORTS,Gen.G ,2023-11-03
790,30.5,fantasy_points_in_map_3,Chovy,ESPORTS,Gen.G ,2023-11-03
791,24.1,fantasy_points_on_map_1,Delight,ESPORTS,Gen.G ,2023-11-03
792,62.5,fantasy_points_on_maps_1_2_3,Delight,ESPORTS,Gen.G ,2023-11-03
793,0.5,kills_in_map_1,Delight,ESPORTS,Gen.G ,2023-11-03
794,2.0,kills_in_maps_1_2_3,Delight,ESPORTS,Gen.G ,2023-11-03
795,11.0,assists_in_map_2,Delight,ESPORTS,Gen.G ,2023-11-03
796,7.0,deaths_on_maps_1_2_3,Delight,ESPORTS,Gen.G ,2023-11-03
797,1.5,deaths_in_map_3,Delight,ESPORTS,Gen.G ,2023-11-03
798,11.0,assists_on_map_1,Delight,ESPORTS,Gen.G ,2023-11-03
799,24.1,fantasy_points_on_map_2,Delight,ESPORTS,Gen.G ,2023-11-03
800,1.5,deaths_in_map_2,Delight,ESPORTS,Gen.G ,2023-11-03
801,11.0,assists_in_map_3,Delight,ESPORTS,Gen.G ,2023-11-03
802,0.5,kills_in_map_2,Delight,ESPORTS,Gen.G ,2023-11-03
803,0.5,kills_in_map_3,Delight,ESPORTS,Gen.G ,2023-11-03
804,1.5,deaths_on_map_1,Delight,ESPORTS,Gen.G ,2023-11-03
805,24.1,fantasy_points_in_map_3,Delight,ESPORTS,Gen.G ,2023-11-03
806,28.5,assists_on_maps_1_2_3,Delight,ESPORTS,Gen.G ,2023-11-03
807,85.8,fantasy_points_on_maps_1_2_3,peyz,ESPORTS,Gen.G ,2023-11-03
808,35.2,fantasy_points_on_map_1,peyz,ESPORTS,Gen.G ,2023-11-03
809,6.0,kills_in_map_1,peyz,ESPORTS,Gen.G ,2023-11-03
810,15.0,kills_in_maps_1_2_3,peyz,ESPORTS,Gen.G ,2023-11-03
811,14.0,assists_on_maps_1_2_3,peyz,ESPORTS,Gen.G ,2023-11-03
812,5.5,assists_in_map_2,peyz,ESPORTS,Gen.G ,2023-11-03
813,35.2,fantasy_points_on_map_2,peyz,ESPORTS,Gen.G ,2023-11-03
814,5.5,assists_in_map_3,peyz,ESPORTS,Gen.G ,2023-11-03
815,6.0,kills_in_map_3,peyz,ESPORTS,Gen.G ,2023-11-03
816,1.0,deaths_on_map_1,peyz,ESPORTS,Gen.G ,2023-11-03
817,5.5,assists_on_map_1,peyz,ESPORTS,Gen.G ,2023-11-03
818,6.0,kills_in_map_2,peyz,ESPORTS,Gen.G ,2023-11-03
819,1.0,deaths_in_map_3,peyz,ESPORTS,Gen.G ,2023-11-03
820,1.0,deaths_in_map_2,peyz,ESPORTS,Gen.G ,2023-11-03
821,6.0,deaths_on_maps_1_2_3,peyz,ESPORTS,Gen.G ,2023-11-03
822,35.2,fantasy_points_in_map_3,peyz,ESPORTS,Gen.G ,2023-11-03
823,12.5,kills_in_maps_1_2_3,Bin+XUN,ESPORTS, Bilibili Gaming,2023-11-03
824,18.0,kills_in_maps_1_2_3,Elk+Yagao,ESPORTS, Bilibili Gaming,2023-11-03
825,52.0,fantasy_points_on_maps_1_2_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
826,10.7,fantasy_points_on_map_1,Bin,ESPORTS, Bilibili Gaming,2023-11-03
827,1.5,kills_in_map_1,Bin,ESPORTS, Bilibili Gaming,2023-11-03
828,7.5,kills_in_maps_1_2_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
829,3.0,deaths_in_map_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
830,2.0,assists_in_map_2,Bin,ESPORTS, Bilibili Gaming,2023-11-03
831,2.0,assists_on_map_1,Bin,ESPORTS, Bilibili Gaming,2023-11-03
832,10.5,assists_on_maps_1_2_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
833,7.5,deaths_on_maps_1_2_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
834,3.0,deaths_in_map_2,Bin,ESPORTS, Bilibili Gaming,2023-11-03
835,1.5,kills_in_map_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
836,1.5,kills_in_map_2,Bin,ESPORTS, Bilibili Gaming,2023-11-03
837,2.0,assists_in_map_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
838,10.7,fantasy_points_on_map_2,Bin,ESPORTS, Bilibili Gaming,2023-11-03
839,3.0,deaths_on_map_1,Bin,ESPORTS, Bilibili Gaming,2023-11-03
840,10.7,fantasy_points_in_map_3,Bin,ESPORTS, Bilibili Gaming,2023-11-03
841,11.3,fantasy_points_on_map_1,XUN,ESPORTS, Bilibili Gaming,2023-11-03
842,62.9,fantasy_points_on_maps_1_2_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
843,1.0,kills_in_map_1,XUN,ESPORTS, Bilibili Gaming,2023-11-03
844,5.5,kills_in_maps_1_2_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
845,5.0,assists_on_map_1,XUN,ESPORTS, Bilibili Gaming,2023-11-03
846,8.0,deaths_on_maps_1_2_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
847,22.5,assists_on_maps_1_2_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
848,3.0,deaths_in_map_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
849,1.0,kills_in_map_2,XUN,ESPORTS, Bilibili Gaming,2023-11-03
850,1.0,kills_in_map_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
851,3.0,deaths_in_map_2,XUN,ESPORTS, Bilibili Gaming,2023-11-03
852,5.0,assists_in_map_2,XUN,ESPORTS, Bilibili Gaming,2023-11-03
853,3.0,deaths_on_map_1,XUN,ESPORTS, Bilibili Gaming,2023-11-03
854,5.0,assists_in_map_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
855,11.3,fantasy_points_on_map_2,XUN,ESPORTS, Bilibili Gaming,2023-11-03
856,11.3,fantasy_points_in_map_3,XUN,ESPORTS, Bilibili Gaming,2023-11-03
857,12.9,fantasy_points_on_map_1,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
858,61.9,fantasy_points_on_maps_1_2_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
859,2.0,kills_in_map_1,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
860,7.5,kills_in_maps_1_2_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
861,2.0,kills_in_map_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
862,17.0,assists_on_maps_1_2_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
863,3.5,assists_in_map_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
864,3.0,deaths_on_map_1,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
865,2.0,kills_in_map_2,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
866,3.5,assists_on_map_1,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
867,3.0,deaths_in_map_2,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
868,12.9,fantasy_points_on_map_2,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
869,3.5,assists_in_map_2,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
870,8.0,deaths_on_maps_1_2_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
871,3.0,deaths_in_map_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
872,12.9,fantasy_points_in_map_3,Yagao,ESPORTS, Bilibili Gaming,2023-11-03
873,45.3,fantasy_points_on_maps_1_2_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
874,7.6,fantasy_points_on_map_1,ON,ESPORTS, Bilibili Gaming,2023-11-03
875,0.5,kills_in_map_1,ON,ESPORTS, Bilibili Gaming,2023-11-03
876,2.0,kills_in_maps_1_2_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
877,3.5,deaths_on_map_1,ON,ESPORTS, Bilibili Gaming,2023-11-03
878,7.6,fantasy_points_on_map_2,ON,ESPORTS, Bilibili Gaming,2023-11-03
879,3.5,deaths_in_map_2,ON,ESPORTS, Bilibili Gaming,2023-11-03
880,0.5,kills_in_map_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
881,23.0,assists_on_maps_1_2_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
882,4.5,assists_in_map_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
883,3.5,deaths_in_map_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
884,4.5,assists_in_map_2,ON,ESPORTS, Bilibili Gaming,2023-11-03
885,0.5,kills_in_map_2,ON,ESPORTS, Bilibili Gaming,2023-11-03
886,9.0,deaths_on_maps_1_2_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
887,4.5,assists_on_map_1,ON,ESPORTS, Bilibili Gaming,2023-11-03
888,7.6,fantasy_points_in_map_3,ON,ESPORTS, Bilibili Gaming,2023-11-03
889,14.9,fantasy_points_on_map_1,Elk,ESPORTS, Bilibili Gaming,2023-11-03
890,71.0,fantasy_points_on_maps_1_2_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
891,2.5,kills_in_map_1,Elk,ESPORTS, Bilibili Gaming,2023-11-03
892,12.0,kills_in_maps_1_2_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
893,13.5,assists_on_maps_1_2_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
894,3.0,deaths_on_map_1,Elk,ESPORTS, Bilibili Gaming,2023-11-03
895,2.5,kills_in_map_2,Elk,ESPORTS, Bilibili Gaming,2023-11-03
896,14.9,fantasy_points_on_map_2,Elk,ESPORTS, Bilibili Gaming,2023-11-03
897,2.5,kills_in_map_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
898,3.0,assists_in_map_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
899,8.0,deaths_on_maps_1_2_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
900,3.0,deaths_in_map_2,Elk,ESPORTS, Bilibili Gaming,2023-11-03
901,3.0,assists_in_map_2,Elk,ESPORTS, Bilibili Gaming,2023-11-03
902,3.0,assists_on_map_1,Elk,ESPORTS, Bilibili Gaming,2023-11-03
903,3.0,deaths_in_map_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
904,14.9,fantasy_points_in_map_3,Elk,ESPORTS, Bilibili Gaming,2023-11-03
905,14.0,kills_in_maps_1_2_3,Kanavi+369,ESPORTS,JD Gaming ,2023-11-04
906,23.0,kills_in_maps_1_2_3,Ruler+knight,ESPORTS,JD Gaming ,2023-11-04
907,57.7,fantasy_points_on_maps_1_2_3,369,ESPORTS,JD Gaming ,2023-11-04
908,22.6,fantasy_points_on_map_1,369,ESPORTS,JD Gaming ,2023-11-04
909,2.0,kills_in_map_1,369,ESPORTS,JD Gaming ,2023-11-04
910,6.0,kills_in_maps_1_2_3,369,ESPORTS,JD Gaming ,2023-11-04
911,2.0,kills_in_map_2,369,ESPORTS,JD Gaming ,2023-11-04
912,1.5,deaths_in_map_3,369,ESPORTS,JD Gaming ,2023-11-04
913,22.6,fantasy_points_on_map_2,369,ESPORTS,JD Gaming ,2023-11-04
914,16.5,assists_on_maps_1_2_3,369,ESPORTS,JD Gaming ,2023-11-04
915,6.5,assists_in_map_2,369,ESPORTS,JD Gaming ,2023-11-04
916,1.5,deaths_in_map_2,369,ESPORTS,JD Gaming ,2023-11-04
917,2.0,kills_in_map_3,369,ESPORTS,JD Gaming ,2023-11-04
918,1.5,deaths_on_map_1,369,ESPORTS,JD Gaming ,2023-11-04
919,6.5,assists_in_map_3,369,ESPORTS,JD Gaming ,2023-11-04
920,6.5,assists_on_map_1,369,ESPORTS,JD Gaming ,2023-11-04
921,6.0,deaths_on_maps_1_2_3,369,ESPORTS,JD Gaming ,2023-11-04
922,22.6,fantasy_points_in_map_3,369,ESPORTS,JD Gaming ,2023-11-04
923,29.0,fantasy_points_on_map_1,Kanavi,ESPORTS,JD Gaming ,2023-11-04
924,75.9,fantasy_points_on_maps_1_2_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
925,3.0,kills_in_map_1,Kanavi,ESPORTS,JD Gaming ,2023-11-04
926,8.5,kills_in_maps_1_2_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
927,8.0,assists_in_map_2,Kanavi,ESPORTS,JD Gaming ,2023-11-04
928,29.0,fantasy_points_on_map_2,Kanavi,ESPORTS,JD Gaming ,2023-11-04
929,3.0,kills_in_map_2,Kanavi,ESPORTS,JD Gaming ,2023-11-04
930,3.0,kills_in_map_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
931,20.5,assists_on_maps_1_2_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
932,8.0,assists_on_map_1,Kanavi,ESPORTS,JD Gaming ,2023-11-04
933,1.5,deaths_on_map_1,Kanavi,ESPORTS,JD Gaming ,2023-11-04
934,8.0,assists_in_map_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
935,1.5,deaths_in_map_2,Kanavi,ESPORTS,JD Gaming ,2023-11-04
936,7.0,deaths_on_maps_1_2_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
937,1.5,deaths_in_map_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
938,29.0,fantasy_points_in_map_3,Kanavi,ESPORTS,JD Gaming ,2023-11-04
939,75.9,fantasy_points_on_maps_1_2_3,Knight,ESPORTS,JD Gaming ,2023-11-04
940,30.6,fantasy_points_on_map_1,Knight,ESPORTS,JD Gaming ,2023-11-04
941,4.5,kills_in_map_1,Knight,ESPORTS,JD Gaming ,2023-11-04
942,11.0,kills_in_maps_1_2_3,Knight,ESPORTS,JD Gaming ,2023-11-04
943,6.0,assists_on_map_1,Knight,ESPORTS,JD Gaming ,2023-11-04
944,6.0,assists_in_map_2,Knight,ESPORTS,JD Gaming ,2023-11-04
945,1.5,deaths_in_map_2,Knight,ESPORTS,JD Gaming ,2023-11-04
946,4.5,kills_in_map_2,Knight,ESPORTS,JD Gaming ,2023-11-04
947,1.5,deaths_in_map_3,Knight,ESPORTS,JD Gaming ,2023-11-04
948,6.0,deaths_on_maps_1_2_3,Knight,ESPORTS,JD Gaming ,2023-11-04
949,16.5,assists_on_maps_1_2_3,Knight,ESPORTS,JD Gaming ,2023-11-04
950,30.6,fantasy_points_on_map_2,Knight,ESPORTS,JD Gaming ,2023-11-04
951,6.0,assists_in_map_3,Knight,ESPORTS,JD Gaming ,2023-11-04
952,4.5,kills_in_map_3,Knight,ESPORTS,JD Gaming ,2023-11-04
953,1.5,deaths_on_map_1,Knight,ESPORTS,JD Gaming ,2023-11-04
954,30.6,fantasy_points_in_map_3,Knight,ESPORTS,JD Gaming ,2023-11-04
955,23.3,fantasy_points_on_map_1,Missing,ESPORTS,JD Gaming ,2023-11-04
956,59.6,fantasy_points_on_maps_1_2_3,Missing,ESPORTS,JD Gaming ,2023-11-04
957,0.5,kills_in_map_1,Missing,ESPORTS,JD Gaming ,2023-11-04
958,1.5,kills_in_maps_1_2_3,Missing,ESPORTS,JD Gaming ,2023-11-04
959,28.5,assists_on_maps_1_2_3,Missing,ESPORTS,JD Gaming ,2023-11-04
960,7.5,deaths_on_maps_1_2_3,Missing,ESPORTS,JD Gaming ,2023-11-04
961,11.0,assists_in_map_2,Missing,ESPORTS,JD Gaming ,2023-11-04
962,2.0,deaths_in_map_3,Missing,ESPORTS,JD Gaming ,2023-11-04
963,0.5,kills_in_map_3,Missing,ESPORTS,JD Gaming ,2023-11-04
964,11.0,assists_in_map_3,Missing,ESPORTS,JD Gaming ,2023-11-04
965,2.0,deaths_on_map_1,Missing,ESPORTS,JD Gaming ,2023-11-04
966,2.0,deaths_in_map_2,Missing,ESPORTS,JD Gaming ,2023-11-04
967,23.3,fantasy_points_on_map_2,Missing,ESPORTS,JD Gaming ,2023-11-04
968,11.0,assists_on_map_1,Missing,ESPORTS,JD Gaming ,2023-11-04
969,0.5,kills_in_map_2,Missing,ESPORTS,JD Gaming ,2023-11-04
970,23.3,fantasy_points_in_map_3,Missing,ESPORTS,JD Gaming ,2023-11-04
971,31.0,fantasy_points_on_map_1,Ruler,ESPORTS,JD Gaming ,2023-11-04
972,78.5,fantasy_points_on_maps_1_2_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
973,4.5,kills_in_map_1,Ruler,ESPORTS,JD Gaming ,2023-11-04
974,12.5,kills_in_maps_1_2_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
975,4.5,kills_in_map_2,Ruler,ESPORTS,JD Gaming ,2023-11-04
976,1.0,deaths_on_map_1,Ruler,ESPORTS,JD Gaming ,2023-11-04
977,5.5,assists_on_map_1,Ruler,ESPORTS,JD Gaming ,2023-11-04
978,14.5,assists_on_maps_1_2_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
979,31.0,fantasy_points_on_map_2,Ruler,ESPORTS,JD Gaming ,2023-11-04
980,1.0,deaths_in_map_2,Ruler,ESPORTS,JD Gaming ,2023-11-04
981,4.5,kills_in_map_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
982,5.5,assists_in_map_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
983,1.0,deaths_in_map_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
984,5.0,deaths_on_maps_1_2_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
985,5.5,assists_in_map_2,Ruler,ESPORTS,JD Gaming ,2023-11-04
986,31.0,fantasy_points_in_map_3,Ruler,ESPORTS,JD Gaming ,2023-11-04
987,11.0,kills_in_maps_1_2_3,Kiin+Cuzz,ESPORTS, KT Rolster,2023-11-04
988,18.0,kills_in_maps_1_2_3,Aiming+Bdd,ESPORTS, KT Rolster,2023-11-04
989,10.5,fantasy_points_on_map_1,Kiin,ESPORTS, KT Rolster,2023-11-04
990,49.9,fantasy_points_on_maps_1_2_3,Kiin,ESPORTS, KT Rolster,2023-11-04
991,1.0,kills_in_map_1,Kiin,ESPORTS, KT Rolster,2023-11-04
992,5.5,kills_in_maps_1_2_3,Kiin,ESPORTS, KT Rolster,2023-11-04
993,3.0,assists_in_map_2,Kiin,ESPORTS, KT Rolster,2023-11-04
994,8.5,deaths_on_maps_1_2_3,Kiin,ESPORTS, KT Rolster,2023-11-04
995,3.0,deaths_in_map_3,Kiin,ESPORTS, KT Rolster,2023-11-04
996,3.0,deaths_on_map_1,Kiin,ESPORTS, KT Rolster,2023-11-04
997,3.0,deaths_in_map_2,Kiin,ESPORTS, KT Rolster,2023-11-04
998,13.5,assists_on_maps_1_2_3,Kiin,ESPORTS, KT Rolster,2023-11-04
999,3.0,assists_in_map_3,Kiin,ESPORTS, KT Rolster,2023-11-04
1000,3.0,assists_on_map_1,Kiin,ESPORTS, KT Rolster,2023-11-04
1001,1.0,kills_in_map_3,Kiin,ESPORTS, KT Rolster,2023-11-04
1002,10.5,fantasy_points_on_map_2,Kiin,ESPORTS, KT Rolster,2023-11-04
1003,1.0,kills_in_map_2,Kiin,ESPORTS, KT Rolster,2023-11-04
1004,10.5,fantasy_points_in_map_3,Kiin,ESPORTS, KT Rolster,2023-11-04
1005,10.2,fantasy_points_on_map_1,Cuzz,ESPORTS, KT Rolster,2023-11-04
1006,54.5,fantasy_points_on_maps_1_2_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1007,1.0,kills_in_map_1,Cuzz,ESPORTS, KT Rolster,2023-11-04
1008,5.5,kills_in_maps_1_2_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1009,3.5,assists_in_map_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1010,18.0,assists_on_maps_1_2_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1011,3.0,deaths_in_map_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1012,3.5,assists_on_map_1,Cuzz,ESPORTS, KT Rolster,2023-11-04
1013,3.0,deaths_on_map_1,Cuzz,ESPORTS, KT Rolster,2023-11-04
1014,10.2,fantasy_points_on_map_2,Cuzz,ESPORTS, KT Rolster,2023-11-04
1015,8.5,deaths_on_maps_1_2_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1016,3.0,deaths_in_map_2,Cuzz,ESPORTS, KT Rolster,2023-11-04
1017,1.0,kills_in_map_2,Cuzz,ESPORTS, KT Rolster,2023-11-04
1018,1.0,kills_in_map_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1019,3.5,assists_in_map_2,Cuzz,ESPORTS, KT Rolster,2023-11-04
1020,10.2,fantasy_points_in_map_3,Cuzz,ESPORTS, KT Rolster,2023-11-04
1021,13.2,fantasy_points_on_map_1,Bdd,ESPORTS, KT Rolster,2023-11-04
1022,61.5,fantasy_points_on_maps_1_2_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1023,1.5,kills_in_map_1,Bdd,ESPORTS, KT Rolster,2023-11-04
1024,7.5,kills_in_maps_1_2_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1025,2.5,deaths_in_map_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1026,1.5,kills_in_map_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1027,1.5,kills_in_map_2,Bdd,ESPORTS, KT Rolster,2023-11-04
1028,3.0,assists_in_map_2,Bdd,ESPORTS, KT Rolster,2023-11-04
1029,2.5,deaths_on_map_1,Bdd,ESPORTS, KT Rolster,2023-11-04
1030,7.0,deaths_on_maps_1_2_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1031,13.2,fantasy_points_on_map_2,Bdd,ESPORTS, KT Rolster,2023-11-04
1032,15.0,assists_on_maps_1_2_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1033,2.5,deaths_in_map_2,Bdd,ESPORTS, KT Rolster,2023-11-04
1034,3.0,assists_on_map_1,Bdd,ESPORTS, KT Rolster,2023-11-04
1035,3.0,assists_in_map_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1036,13.2,fantasy_points_in_map_3,Bdd,ESPORTS, KT Rolster,2023-11-04
1037,39.3,fantasy_points_on_maps_1_2_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1038,6.6,fantasy_points_on_map_1,Lehends,ESPORTS, KT Rolster,2023-11-04
1039,0.5,kills_in_map_1,Lehends,ESPORTS, KT Rolster,2023-11-04
1040,1.5,kills_in_maps_1_2_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1041,4.5,assists_in_map_2,Lehends,ESPORTS, KT Rolster,2023-11-04
1042,4.5,assists_on_map_1,Lehends,ESPORTS, KT Rolster,2023-11-04
1043,3.0,deaths_in_map_2,Lehends,ESPORTS, KT Rolster,2023-11-04
1044,8.5,deaths_on_maps_1_2_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1045,0.5,kills_in_map_2,Lehends,ESPORTS, KT Rolster,2023-11-04
1046,0.5,kills_in_map_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1047,3.0,deaths_on_map_1,Lehends,ESPORTS, KT Rolster,2023-11-04
1048,6.6,fantasy_points_on_map_2,Lehends,ESPORTS, KT Rolster,2023-11-04
1049,4.5,assists_in_map_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1050,21.0,assists_on_maps_1_2_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1051,3.0,deaths_in_map_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1052,6.6,fantasy_points_in_map_3,Lehends,ESPORTS, KT Rolster,2023-11-04
1053,15.4,fantasy_points_on_map_1,Aiming,ESPORTS, KT Rolster,2023-11-04
