game_id,date,home,away,season
0021900001,2019-10-22,NOP,TOR,20
0021900002,2019-10-22,LAL,LAC,20
0021900003,2019-10-23,CHI,CHA,20
0021900004,2019-10-23,DET,IND,20
0021900005,2019-10-23,CLE,ORL,20
0021900006,2019-10-23,MIN,BKN,20
0021900007,2019-10-23,MEM,MIA,20
0021900008,2019-10-23,BOS,PHI,20
0021900009,2019-10-23,WAS,DAL,20
0021900010,2019-10-23,NYK,SAS,20
0021900011,2019-10-23,OKC,UTA,20
0021900012,2019-10-23,SAC,PHX,20
0021900013,2019-10-23,DEN,POR,20
0021900014,2019-10-24,ATL,DET,20
0021900015,2019-10-24,MIL,HOU,20
0021900016,2019-10-24,LAC,GSW,20
0021900017,2019-10-25,TOR,BOS,20
0021900018,2019-10-25,MIN,CHA,20
0021900019,2019-10-25,NYK,BKN,20
0021900020,2019-10-25,CHI,MEM,20
0021900021,2019-10-25,DAL,NOP,20
0021900022,2019-10-25,WAS,OKC,20
0021900023,2019-10-25,PHX,DEN,20
0021900024,2019-10-25,POR,SAC,20
0021900025,2019-10-25,UTA,LAL,20
0021900026,2019-10-26,MIA,MIL,20
0021900027,2019-10-26,PHI,DET,20
0021900028,2019-10-26,ORL,ATL,20
0021900029,2019-10-26,BOS,NYK,20
0021900030,2019-10-26,IND,CLE,20
0021900031,2019-10-26,TOR,CHI,20
0021900032,2019-10-26,NOP,HOU,20
0021900033,2019-10-26,WAS,SAS,20
0021900034,2019-10-26,SAC,UTA,20
0021900035,2019-10-26,LAC,PHX,20
0021900036,2019-10-27,GSW,OKC,20
0021900037,2019-10-27,BKN,MEM,20
0021900038,2019-10-27,POR,DAL,20
0021900039,2019-10-27,MIA,MIN,20
0021900040,2019-10-27,CHA,LAL,20
0021900041,2019-10-28,IND,DET,20
0021900042,2019-10-28,CHI,NYK,20
0021900043,2019-10-28,PHI,ATL,20
0021900044,2019-10-28,ORL,TOR,20
0021900045,2019-10-28,OKC,HOU,20
0021900046,2019-10-28,CLE,MIL,20
0021900047,2019-10-28,GSW,NOP,20
0021900048,2019-10-28,POR,SAS,20
0021900049,2019-10-28,UTA,PHX,20
0021900050,2019-10-28,DEN,SAC,20
0021900051,2019-10-28,CHA,LAC,20
0021900052,2019-10-29,ATL,MIA,20
0021900053,2019-10-29,DAL,DEN,20
0021900054,2019-10-29,MEM,LAL,20
0021900055,2019-10-30,CHI,CLE,20
0021900056,2019-10-30,NYK,ORL,20
0021900057,2019-10-30,MIN,PHI,20
0021900058,2019-10-30,MIL,BOS,20
0021900059,2019-10-30,IND,BKN,20
0021900060,2019-10-30,DET,TOR,20
0021900061,2019-10-30,HOU,WAS,20
0021900062,2019-10-30,POR,OKC,20
0021900063,2019-10-30,LAC,UTA,20
0021900064,2019-10-30,CHA,SAC,20
0021900065,2019-10-30,PHX,GSW,20
0021900066,2019-10-31,MIA,ATL,20
0021900067,2019-10-31,DEN,NOP,20
0021900068,2019-10-31,SAS,LAC,20
0021900069,2019-11-01,HOU,BKN,20
0021900070,2019-11-01,CLE,IND,20
0021900071,2019-11-01,MIL,ORL,20
0021900072,2019-11-01,NYK,BOS,20
0021900073,2019-11-01,DET,CHI,20
0021900074,2019-11-01,LAL,DAL,20
0021900075,2019-11-01,UTA,SAC,20
0021900076,2019-11-01,SAS,GSW,20
0021900077,2019-11-02,NOP,OKC,20
0021900078,2019-11-02,BKN,DET,20
0021900079,2019-11-02,DEN,ORL,20
0021900080,2019-11-02,MIN,WAS,20
0021900081,2019-11-02,PHX,MEM,20
0021900082,2019-11-02,TOR,MIL,20
0021900083,2019-11-02,CHA,GSW,20
0021900084,2019-11-02,PHI,POR,20
0021900085,2019-11-03,CHI,IND,20
0021900086,2019-11-03,HOU,MIA,20
0021900087,2019-11-03,SAC,NYK,20
0021900088,2019-11-03,LAL,SAS,20
0021900089,2019-11-03,DAL,CLE,20
0021900090,2019-11-03,UTA,LAC,20
0021900091,2019-11-04,DET,WAS,20
0021900092,2019-11-04,NOP,BKN,20
0021900093,2019-11-04,HOU,MEM,20
0021900094,2019-11-04,MIL,MIN,20
0021900095,2019-11-04,PHI,PHX,20
0021900096,2019-11-04,POR,GSW,20
0021900097,2019-11-05,IND,CHA,20
0021900098,2019-11-05,BOS,CLE,20
0021900099,2019-11-05,SAS,ATL,20
0021900100,2019-11-05,LAL,CHI,20
0021900101,2019-11-05,ORL,OKC,20
0021900102,2019-11-05,MIA,DEN,20
0021900103,2019-11-06,NYK,DET,20
0021900104,2019-11-06,WAS,IND,20
0021900105,2019-11-06,CHI,ATL,20
0021900106,2019-11-06,SAC,TOR,20
0021900107,2019-11-06,GSW,HOU,20
0021900108,2019-11-06,MIN,MEM,20
0021900109,2019-11-06,ORL,DAL,20
0021900110,2019-11-06,PHI,UTA,20
0021900111,2019-11-06,MIL,LAC,20
0021900112,2019-11-07,BOS,CHA,20
0021900113,2019-11-07,OKC,SAS,20
0021900114,2019-11-07,MIA,PHX,20
0021900115,2019-11-07,POR,LAC,20
0021900116,2019-11-08,DET,IND,20
0021900117,2019-11-08,MEM,ORL,20
0021900118,2019-11-08,CLE,WAS,20
0021900119,2019-11-08,SAC,ATL,20
0021900120,2019-11-08,GSW,MIN,20
0021900121,2019-11-08,TOR,NOP,20
0021900122,2019-11-08,NYK,DAL,20
0021900123,2019-11-08,PHI,DEN,20
0021900124,2019-11-08,MIL,UTA,20
0021900125,2019-11-08,BKN,POR,20
0021900126,2019-11-08,MIA,LAL,20
0021900127,2019-11-09,BOS,SAS,20
0021900128,2019-11-09,NOP,CHA,20
0021900129,2019-11-09,HOU,CHI,20
0021900130,2019-11-09,DAL,MEM,20
0021900131,2019-11-09,GSW,OKC,20
0021900132,2019-11-10,DEN,MIN,20
0021900133,2019-11-10,IND,ORL,20
0021900134,2019-11-10,CHA,PHI,20
0021900135,2019-11-10,MIL,OKC,20
0021900136,2019-11-10,CLE,NYK,20
0021900137,2019-11-10,BKN,PHX,20
0021900138,2019-11-10,ATL,POR,20
0021900139,2019-11-10,TOR,LAL,20
0021900140,2019-11-11,MIN,DET,20
0021900141,2019-11-11,DAL,BOS,20
0021900142,2019-11-11,HOU,NOP,20
0021900143,2019-11-11,MEM,SAS,20
0021900144,2019-11-11,UTA,GSW,20
0021900145,2019-11-11,TOR,LAC,20
0021900146,2019-11-12,OKC,IND,20
0021900147,2019-11-12,CLE,PHI,20
0021900148,2019-11-12,DET,MIA,20
0021900149,2019-11-12,NYK,CHI,20
0021900150,2019-11-12,ATL,DEN,20
0021900151,2019-11-12,LAL,PHX,20
0021900152,2019-11-12,BKN,UTA,20
0021900153,2019-11-12,POR,SAC,20
0021900154,2019-11-13,MEM,CHA,20
0021900155,2019-11-13,PHI,ORL,20
0021900156,2019-11-13,WAS,BOS,20
0021900157,2019-11-13,LAC,HOU,20
0021900158,2019-11-13,SAS,MIN,20
0021900159,2019-11-13,GSW,LAL,20
0021900160,2019-11-13,TOR,POR,20
0021900161,2019-11-14,MIA,CLE,20
0021900162,2019-11-14,DAL,NYK,20
0021900163,2019-11-14,CHI,MIL,20
0021900164,2019-11-14,LAC,NOP,20
0021900165,2019-11-14,ATL,PHX,20
0021900166,2019-11-14,BKN,DEN,20
0021900167,2019-11-15,DET,CHA,20
0021900168,2019-11-15,SAS,ORL,20
0021900169,2019-11-15,IND,HOU,20
0021900170,2019-11-15,UTA,MEM,20
0021900171,2019-11-15,WAS,MIN,20
0021900172,2019-11-15,PHI,OKC,20
0021900173,2019-11-15,BOS,GSW,20
0021900174,2019-11-15,SAC,LAL,20
0021900175,2019-11-16,BKN,CHI,20
0021900176,2019-11-16,MIL,IND,20
0021900177,2019-11-16,CHA,NYK,20
0021900178,2019-11-16,NOP,MIA,20
0021900179,2019-11-16,HOU,MIN,20
0021900180,2019-11-16,TOR,DAL,20
0021900181,2019-11-16,POR,SAS,20
0021900182,2019-11-16,ATL,LAC,20
0021900183,2019-11-17,PHI,CLE,20
0021900184,2019-11-17,BOS,SAC,20
0021900185,2019-11-17,WAS,ORL,20
0021900186,2019-11-17,DEN,MEM,20
0021900187,2019-11-17,GSW,NOP,20
0021900188,2019-11-17,ATL,LAL,20
0021900189,2019-11-18,CLE,NYK,20
0021900190,2019-11-18,IND,BKN,20
0021900191,2019-11-18,CHA,TOR,20
0021900192,2019-11-18,MIL,CHI,20
0021900193,2019-11-18,POR,HOU,20
0021900194,2019-11-18,SAS,DAL,20
0021900195,2019-11-18,BOS,PHX,20
0021900196,2019-11-18,MIN,UTA,20
0021900197,2019-11-18,OKC,LAC,20
0021900198,2019-11-19,GSW,MEM,20
0021900199,2019-11-19,POR,NOP,20
0021900200,2019-11-19,PHX,SAC,20
0021900201,2019-11-19,OKC,LAL,20
0021900202,2019-11-20,NYK,PHI,20
0021900203,2019-11-20,SAS,WAS,20
0021900204,2019-11-20,MIL,ATL,20
0021900205,2019-11-20,CHA,BKN,20
0021900206,2019-11-20,CLE,MIA,20
0021900207,2019-11-20,ORL,TOR,20
0021900208,2019-11-20,GSW,DAL,20
0021900209,2019-11-20,DET,CHI,20
0021900210,2019-11-20,UTA,MIN,20
0021900211,2019-11-20,HOU,DEN,20
0021900212,2019-11-20,BOS,LAC,20
0021900213,2019-11-21,POR,MIL,20
0021900214,2019-11-21,NOP,PHX,20
0021900215,2019-11-22,ATL,DET,20
0021900216,2019-11-22,CHA,WAS,20
0021900217,2019-11-22,SAC,BKN,20
0021900218,2019-11-22,SAS,PHI,20
0021900219,2019-11-22,MIA,CHI,20
0021900220,2019-11-22,LAL,OKC,20
0021900221,2019-11-22,CLE,DAL,20
0021900222,2019-11-22,BOS,DEN,20
0021900223,2019-11-22,GSW,UTA,20
0021900224,2019-11-22,HOU,LAC,20
0021900225,2019-11-23,PHX,MIN,20
0021900226,2019-11-23,CHI,CHA,20
0021900227,2019-11-23,ORL,IND,20
0021900228,2019-11-23,TOR,ATL,20
0021900229,2019-11-23,SAS,NYK,20
0021900230,2019-11-23,MIA,PHI,20
0021900231,2019-11-23,POR,CLE,20
0021900232,2019-11-23,LAL,MEM,20
0021900233,2019-11-23,DET,MIL,20
0021900234,2019-11-23,NOP,UTA,20
0021900235,2019-11-24,DAL,HOU,20
0021900236,2019-11-24,BKN,NYK,20
0021900237,2019-11-24,SAC,WAS,20
0021900238,2019-11-24,PHX,DEN,20
0021900239,2019-11-24,NOP,LAC,20
0021900240,2019-11-25,BKN,CLE,20
0021900241,2019-11-25,ORL,DET,20
0021900242,2019-11-25,MEM,IND,20
0021900243,2019-11-25,MIN,ATL,20
0021900244,2019-11-25,SAC,BOS,20
0021900245,2019-11-25,CHA,MIA,20
0021900246,2019-11-25,PHI,TOR,20
0021900247,2019-11-25,POR,CHI,20
0021900248,2019-11-25,UTA,MIL,20
0021900249,2019-11-25,LAL,SAS,20
0021900250,2019-11-25,OKC,GSW,20
0021900251,2019-11-26,LAC,DAL,20
0021900252,2019-11-26,WAS,DEN,20
0021900253,2019-11-27,BKN,BOS,20
0021900254,2019-11-27,DET,CHA,20
0021900255,2019-11-27,ORL,CLE,20
0021900256,2019-11-27,UTA,IND,20
0021900257,2019-11-27,SAC,PHI,20
0021900258,2019-11-27,NYK,TOR,20
0021900259,2019-11-27,MIA,HOU,20
0021900260,2019-11-27,LAC,MEM,20
0021900261,2019-11-27,ATL,MIL,20
0021900262,2019-11-27,MIN,SAS,20
0021900263,2019-11-27,WAS,PHX,20
0021900264,2019-11-27,LAL,NOP,20
0021900265,2019-11-27,OKC,POR,20
0021900266,2019-11-27,CHI,GSW,20
0021900267,2019-11-29,BOS,BKN,20
0021900268,2019-11-29,CHA,DET,20
0021900269,2019-11-29,TOR,ORL,20
0021900270,2019-11-29,MIL,CLE,20
0021900271,2019-11-29,PHI,NYK,20
0021900272,2019-11-29,ATL,IND,20
0021900273,2019-11-29,GSW,MIA,20
0021900274,2019-11-29,UTA,MEM,20
0021900275,2019-11-29,NOP,OKC,20
0021900276,2019-11-29,LAC,SAS,20
0021900277,2019-11-29,DAL,PHX,20
0021900278,2019-11-29,CHI,POR,20
0021900279,2019-11-29,WAS,LAL,20
0021900280,2019-11-30,DEN,SAC,20
0021900281,2019-11-30,IND,PHI,20
0021900282,2019-11-30,ATL,HOU,20
0021900283,2019-11-30,CHA,MIL,20
0021900284,2019-12-01,MIA,BKN,20
0021900285,2019-12-01,BOS,NYK,20
0021900286,2019-12-01,MEM,MIN,20
0021900287,2019-12-01,DAL,LAL,20
0021900288,2019-12-01,SAS,DET,20
0021900289,2019-12-01,OKC,NOP,20
0021900290,2019-12-01,GSW,ORL,20
0021900291,2019-12-01,UTA,TOR,20
0021900292,2019-12-01,WAS,LAC,20
0021900293,2019-12-02,PHX,CHA,20
0021900294,2019-12-02,UTA,PHI,20
0021900295,2019-12-02,GSW,ATL,20
0021900296,2019-12-02,IND,MEM,20
0021900297,2019-12-02,NYK,MIL,20
0021900298,2019-12-02,CHI,SAC,20
0021900299,2019-12-03,DET,CLE,20
0021900300,2019-12-03,ORL,WAS,20
0021900301,2019-12-03,MIA,TOR,20
0021900302,2019-12-03,DAL,NOP,20
0021900303,2019-12-03,HOU,SAS,20
0021900304,2019-12-03,LAL,DEN,20
0021900305,2019-12-03,POR,LAC,20
0021900306,2019-12-04,GSW,CHA,20
0021900307,2019-12-04,MIL,DET,20
0021900308,2019-12-04,PHX,ORL,20
0021900309,2019-12-04,BKN,ATL,20
0021900310,2019-12-04,MIA,BOS,20
0021900311,2019-12-04,MEM,CHI,20
0021900312,2019-12-04,IND,OKC,20
0021900313,2019-12-04,MIN,DAL,20
0021900314,2019-12-04,LAL,UTA,20
0021900315,2019-12-04,SAC,POR,20
0021900316,2019-12-05,PHI,WAS,20
0021900317,2019-12-05,DEN,NYK,20
0021900318,2019-12-05,HOU,TOR,20
0021900319,2019-12-05,PHX,NOP,20
0021900320,2019-12-06,BKN,CHA,20
0021900321,2019-12-06,ORL,CLE,20
0021900322,2019-12-06,IND,DET,20
0021900323,2019-12-06,DEN,BOS,20
0021900324,2019-12-06,WAS,MIA,20
0021900325,2019-12-06,GSW,CHI,20
0021900326,2019-12-06,MIN,OKC,20
0021900327,2019-12-06,LAC,MIL,20
0021900328,2019-12-06,SAC,SAS,20
0021900329,2019-12-06,LAL,POR,20
0021900330,2019-12-07,NOP,DAL,20
0021900331,2019-12-07,IND,NYK,20
0021900332,2019-12-07,CLE,PHI,20
0021900333,2019-12-07,PHX,HOU,20
0021900334,2019-12-07,MEM,UTA,20
0021900335,2019-12-08,DEN,BKN,20
0021900336,2019-12-08,ATL,CHA,20
0021900337,2019-12-08,CHI,MIA,20
0021900338,2019-12-08,TOR,PHI,20
0021900339,2019-12-08,LAC,WAS,20
0021900340,2019-12-08,SAC,DAL,20
0021900341,2019-12-08,OKC,POR,20
0021900342,2019-12-08,MIN,LAL,20
0021900343,2019-12-09,LAC,IND,20
0021900344,2019-12-09,CLE,BOS,20
0021900345,2019-12-09,TOR,CHI,20
0021900346,2019-12-09,SAC,HOU,20
0021900347,2019-12-09,ORL,MIL,20
0021900348,2019-12-09,DET,NOP,20
0021900349,2019-12-09,MIN,PHX,20
0021900350,2019-12-09,OKC,UTA,20
0021900351,2019-12-09,MEM,GSW,20
0021900352,2019-12-10,WAS,CHA,20
0021900353,2019-12-10,DEN,PHI,20
0021900354,2019-12-10,ATL,MIA,20
0021900355,2019-12-10,NYK,POR,20
0021900356,2019-12-11,HOU,CLE,20
0021900357,2019-12-11,BOS,IND,20
0021900358,2019-12-11,LAL,ORL,20
0021900359,2019-12-11,LAC,TOR,20
0021900360,2019-12-11,CHA,BKN,20
0021900361,2019-12-11,ATL,CHI,20
0021900362,2019-12-11,UTA,MIN,20
0021900363,2019-12-11,MEM,PHX,20
0021900364,2019-12-11,NOP,MIL,20
0021900365,2019-12-11,OKC,SAC,20
0021900366,2019-12-11,NYK,GSW,20
0021900367,2019-12-12,PHI,BOS,20
0021900368,2019-12-12,CLE,SAS,20
0021900369,2019-12-12,DAL,DET,20
0021900370,2019-12-12,POR,DEN,20
0021900371,2019-12-13,HOU,ORL,20
0021900372,2019-12-13,NOP,PHI,20
0021900373,2019-12-13,IND,ATL,20
0021900374,2019-12-13,LAL,MIA,20
0021900375,2019-12-13,CHA,CHI,20
0021900376,2019-12-13,MIL,MEM,20
0021900377,2019-12-13,LAC,MIN,20
0021900378,2019-12-13,NYK,SAC,20
0021900379,2019-12-13,GSW,UTA,20
0021900380,2019-12-14,SAS,PHX,20
0021900381,2019-12-14,BKN,TOR,20
0021900382,2019-12-14,LAC,CHI,20
0021900383,2019-12-14,WAS,MEM,20
0021900384,2019-12-14,MIA,DAL,20
0021900385,2019-12-14,CLE,MIL,20
0021900386,2019-12-14,DET,HOU,20
0021900387,2019-12-14,OKC,DEN,20
0021900388,2019-12-15,ORL,NOP,20
0021900389,2019-12-15,CHA,IND,20
0021900390,2019-12-15,LAL,ATL,20
0021900391,2019-12-15,PHI,BKN,20
0021900392,2019-12-15,NYK,DEN,20
0021900393,2019-12-15,SAC,GSW,20
0021900394,2019-12-16,WAS,DET,20
0021900395,2019-12-16,CLE,TOR,20
0021900396,2019-12-16,SAS,HOU,20
0021900397,2019-12-16,MIA,MEM,20
0021900398,2019-12-16,DAL,MIL,20
0021900399,2019-12-16,CHI,OKC,20
0021900400,2019-12-16,POR,PHX,20
0021900401,2019-12-17,SAC,CHA,20
0021900402,2019-12-17,LAL,IND,20
0021900403,2019-12-17,ATL,NYK,20
0021900404,2019-12-17,BKN,NOP,20
0021900405,2019-12-17,ORL,UTA,20
0021900406,2019-12-17,PHX,LAC,20
0021900407,2019-12-18,CHA,CLE,20
0021900408,2019-12-18,TOR,DET,20
0021900409,2019-12-18,CHI,WAS,20
0021900410,2019-12-18,MIA,PHI,20
0021900411,2019-12-18,NOP,MIN,20
0021900412,2019-12-18,MEM,OKC,20
0021900413,2019-12-18,BOS,DAL,20
0021900414,2019-12-18,ORL,DEN,20
0021900415,2019-12-18,GSW,POR,20
0021900416,2019-12-19,UTA,ATL,20
0021900417,2019-12-19,LAL,MIL,20
0021900418,2019-12-19,BKN,SAS,20
0021900419,2019-12-19,HOU,LAC,20
0021900420,2019-12-20,MEM,CLE,20
0021900421,2019-12-20,SAC,IND,20
0021900422,2019-12-20,DET,BOS,20
0021900423,2019-12-20,WAS,TOR,20
0021900424,2019-12-20,NYK,MIA,20
0021900425,2019-12-20,DAL,PHI,20
0021900426,2019-12-20,PHX,OKC,20
0021900427,2019-12-20,MIN,DEN,20
0021900428,2019-12-20,ORL,POR,20
0021900429,2019-12-20,NOP,GSW,20
0021900430,2019-12-21,UTA,CHA,20
0021900431,2019-12-21,ATL,BKN,20
0021900432,2019-12-21,CHI,DET,20
0021900433,2019-12-21,WAS,PHI,20
0021900434,2019-12-21,MIL,NYK,20
0021900435,2019-12-21,SAC,MEM,20
0021900436,2019-12-21,LAC,SAS,20
0021900437,2019-12-21,HOU,PHX,20
0021900438,2019-12-21,MIN,POR,20
0021900439,2019-12-22,DAL,TOR,20
0021900440,2019-12-22,CHA,BOS,20
0021900441,2019-12-22,IND,MIL,20
0021900442,2019-12-22,LAC,OKC,20
0021900443,2019-12-22,DEN,LAL,20
0021900444,2019-12-23,ATL,CLE,20
0021900445,2019-12-23,PHI,DET,20
0021900446,2019-12-23,TOR,IND,20
0021900447,2019-12-23,WAS,NYK,20
0021900448,2019-12-23,CHI,ORL,20
0021900449,2019-12-23,UTA,MIA,20
0021900450,2019-12-23,SAS,MEM,20
0021900451,2019-12-23,DEN,PHX,20
0021900452,2019-12-23,NOP,POR,20
0021900453,2019-12-23,HOU,SAC,20
0021900454,2019-12-23,MIN,GSW,20
0021900455,2019-12-25,BOS,TOR,20
0021900456,2019-12-25,MIL,PHI,20
0021900457,2019-12-25,HOU,GSW,20
0021900458,2019-12-25,LAC,LAL,20
0021900459,2019-12-25,NOP,DEN,20
0021900460,2019-12-26,WAS,DET,20
0021900461,2019-12-26,NYK,BKN,20
0021900462,2019-12-26,MEM,OKC,20
0021900463,2019-12-26,SAS,DAL,20
0021900464,2019-12-26,MIN,SAC,20
0021900465,2019-12-26,POR,UTA,20
0021900466,2019-12-27,CLE,BOS,20
0021900467,2019-12-27,OKC,CHA,20
0021900468,2019-12-27,PHI,ORL,20
0021900469,2019-12-27,MIL,ATL,20
0021900470,2019-12-27,IND,MIA,20
0021900471,2019-12-27,PHX,GSW,20
0021900472,2019-12-28,MEM,DEN,20
0021900473,2019-12-28,TOR,BOS,20
0021900474,2019-12-28,IND,NOP,20
0021900475,2019-12-28,PHI,MIA,20
0021900476,2019-12-28,NYK,WAS,20
0021900477,2019-12-28,ATL,CHI,20
0021900478,2019-12-28,BKN,HOU,20
0021900479,2019-12-28,CLE,MIN,20
0021900480,2019-12-28,ORL,MIL,20
0021900481,2019-12-28,DET,SAS,20
0021900482,2019-12-28,DAL,GSW,20
0021900483,2019-12-28,PHX,SAC,20
0021900484,2019-12-28,LAL,POR,20
0021900485,2019-12-28,UTA,LAC,20
0021900486,2019-12-29,OKC,TOR,20
0021900487,2019-12-29,CHA,MEM,20
0021900488,2019-12-29,HOU,NOP,20
0021900489,2019-12-29,SAC,DEN,20
0021900490,2019-12-29,DAL,LAL,20
0021900491,2019-12-30,ATL,ORL,20
0021900492,2019-12-30,MIA,WAS,20
0021900493,2019-12-30,MIL,CHI,20
0021900494,2019-12-30,BKN,MIN,20
0021900495,2019-12-30,DET,UTA,20
0021900496,2019-12-30,PHX,POR,20
0021900497,2019-12-31,BOS,CHA,20
0021900498,2019-12-31,PHI,IND,20
0021900499,2019-12-31,LAC,SAC,20
0021900500,2019-12-31,CLE,TOR,20
0021900501,2019-12-31,DEN,HOU,20
0021900502,2019-12-31,GSW,SAS,20
0021900503,2019-12-31,DAL,OKC,20
0021900504,2020-01-01,ORL,WAS,20
0021900505,2020-01-01,POR,NYK,20
0021900506,2020-01-01,MIN,MIL,20
0021900507,2020-01-01,PHX,LAL,20
0021900508,2020-01-02,CHA,CLE,20
0021900509,2020-01-02,DEN,IND,20
0021900510,2020-01-02,TOR,MIA,20
0021900511,2020-01-02,UTA,CHI,20
0021900512,2020-01-02,GSW,MIN,20
0021900513,2020-01-02,BKN,DAL,20
0021900514,2020-01-02,OKC,SAS,20
0021900515,2020-01-02,MEM,SAC,20
0021900516,2020-01-02,DET,LAC,20
0021900517,2020-01-03,ATL,BOS,20
0021900518,2020-01-03,MIA,ORL,20
0021900519,2020-01-03,POR,WAS,20
0021900520,2020-01-03,PHI,HOU,20
0021900521,2020-01-03,NYK,PHX,20
0021900522,2020-01-03,NOP,LAL,20
0021900523,2020-01-04,MEM,LAC,20
0021900524,2020-01-04,TOR,BKN,20
0021900525,2020-01-04,UTA,ORL,20
0021900526,2020-01-04,IND,ATL,20
0021900527,2020-01-04,OKC,CLE,20
0021900528,2020-01-04,DEN,WAS,20
0021900529,2020-01-04,BOS,CHI,20
0021900530,2020-01-04,CHA,DAL,20
0021900531,2020-01-04,SAS,MIL,20
0021900532,2020-01-04,DET,GSW,20
0021900533,2020-01-04,NOP,SAC,20
0021900534,2020-01-05,NYK,LAC,20
0021900535,2020-01-05,POR,MIA,20
0021900536,2020-01-05,MIN,CLE,20
0021900537,2020-01-05,MEM,PHX,20
0021900538,2020-01-05,DET,LAL,20
0021900539,2020-01-06,IND,CHA,20
0021900540,2020-01-06,BKN,ORL,20
0021900541,2020-01-06,OKC,PHI,20
0021900542,2020-01-06,BOS,WAS,20
0021900543,2020-01-06,DEN,ATL,20
0021900544,2020-01-06,UTA,NOP,20
0021900545,2020-01-06,CHI,DAL,20
0021900546,2020-01-06,MIL,SAS,20
0021900547,2020-01-06,GSW,SAC,20
0021900548,2020-01-07,DET,CLE,20
0021900549,2020-01-07,POR,TOR,20
0021900550,2020-01-07,OKC,BKN,20
0021900551,2020-01-07,MIN,MEM,20
0021900552,2020-01-07,SAC,PHX,20
0021900553,2020-01-07,NYK,LAL,20
0021900554,2020-01-08,SAS,BOS,20
0021900555,2020-01-08,TOR,CHA,20
0021900556,2020-01-08,MIA,IND,20
0021900557,2020-01-08,WAS,ORL,20
0021900558,2020-01-08,HOU,ATL,20
0021900559,2020-01-08,DEN,DAL,20
0021900560,2020-01-08,CHI,NOP,20
0021900561,2020-01-08,NYK,UTA,20
0021900562,2020-01-08,MIL,GSW,20
0021900563,2020-01-09,CLE,DET,20
0021900564,2020-01-09,BOS,PHI,20
0021900565,2020-01-09,POR,MIN,20
0021900566,2020-01-09,HOU,OKC,20
0021900567,2020-01-10,ATL,WAS,20
0021900568,2020-01-10,MIA,BKN,20
0021900569,2020-01-10,NOP,NYK,20
0021900570,2020-01-10,IND,CHI,20
0021900571,2020-01-10,SAS,MEM,20
0021900572,2020-01-10,LAL,DAL,20
0021900573,2020-01-10,ORL,PHX,20
0021900574,2020-01-10,CHA,UTA,20
0021900575,2020-01-10,MIL,SAC,20
0021900576,2020-01-10,GSW,LAC,20
0021900577,2020-01-11,MIN,HOU,20
0021900578,2020-01-11,NOP,BOS,20
0021900579,2020-01-11,CHI,DET,20
0021900580,2020-01-11,LAL,OKC,20
0021900581,2020-01-11,PHI,DAL,20
0021900582,2020-01-11,CLE,DEN,20
0021900583,2020-01-11,MIL,POR,20
0021900584,2020-01-12,MIA,NYK,20
0021900585,2020-01-12,UTA,WAS,20
0021900586,2020-01-12,ATL,BKN,20
0021900587,2020-01-12,SAS,TOR,20
0021900588,2020-01-12,GSW,MEM,20
0021900589,2020-01-12,LAC,DEN,20
0021900590,2020-01-12,CHA,PHX,20
0021900591,2020-01-13,NOP,DET,20
0021900592,2020-01-13,PHI,IND,20
0021900593,2020-01-13,CHI,BOS,20
0021900594,2020-01-13,OKC,MIN,20
0021900595,2020-01-13,CHA,POR,20
0021900596,2020-01-13,ORL,SAC,20
0021900597,2020-01-13,CLE,LAL,20
0021900598,2020-01-14,PHX,ATL,20
0021900599,2020-01-14,UTA,BKN,20
0021900600,2020-01-14,HOU,MEM,20
0021900601,2020-01-14,NYK,MIL,20
0021900602,2020-01-14,DAL,GSW,20
0021900603,2020-01-14,CLE,LAC,20
0021900604,2020-01-15,DET,BOS,20
0021900605,2020-01-15,BKN,PHI,20
0021900606,2020-01-15,SAS,MIA,20
0021900607,2020-01-15,WAS,CHI,20
0021900608,2020-01-15,IND,MIN,20
0021900609,2020-01-15,TOR,OKC,20
0021900610,2020-01-15,CHA,DEN,20
0021900611,2020-01-15,POR,HOU,20
0021900612,2020-01-15,DAL,SAC,20
0021900613,2020-01-15,ORL,LAL,20
0021900614,2020-01-16,PHX,NYK,20
0021900615,2020-01-16,BOS,MIL,20
0021900616,2020-01-16,UTA,NOP,20
0021900617,2020-01-16,DEN,GSW,20
0021900618,2020-01-16,ORL,LAC,20
0021900619,2020-01-17,MIN,IND,20
0021900620,2020-01-17,CHI,PHI,20
0021900621,2020-01-17,WAS,TOR,20
0021900622,2020-01-17,CLE,MEM,20
0021900623,2020-01-17,MIA,OKC,20
0021900624,2020-01-17,ATL,SAS,20
0021900625,2020-01-17,POR,DAL,20
0021900626,2020-01-18,LAC,NOP,20
0021900627,2020-01-18,MIL,BKN,20
0021900628,2020-01-18,PHX,BOS,20
0021900629,2020-01-18,DET,ATL,20
0021900630,2020-01-18,PHI,NYK,20
0021900631,2020-01-18,CLE,CHI,20
0021900632,2020-01-18,TOR,MIN,20
0021900633,2020-01-18,LAL,HOU,20
0021900634,2020-01-18,ORL,GSW,20
0021900635,2020-01-18,POR,OKC,20
0021900636,2020-01-18,SAC,UTA,20
0021900637,2020-01-19,MIA,SAS,20
0021900638,2020-01-19,IND,DEN,20
0021900639,2020-01-20,DET,WAS,20
0021900640,2020-01-20,TOR,ATL,20
0021900641,2020-01-20,PHI,BKN,20
