,player,team,line,stat,league,date,event_time,time,prop_id
158,Botic van de Zandschulp,A. Mannarino (Paris),7.5,Aces,5,2023-10-30 09:40:00-05:00,2023-10-30 09:40:00-05:00,2023-10-30 09:39:00,33d7cb4d-b
159,Jordan Eberle,TB,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,a5943337-9
160,Matty Beniers,TB,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,cfaf2464-b
161,Brayden Point,SEA,2.5,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,9eb83e34-2
162,Taylor Fritz,S. Baez (Paris),11.5,Aces,5,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,d8ad0be3-8
163,Taylor Fritz,S. Baez (Paris),3.0,Break Points Won,5,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,555cf6fb-8
164,Taylor Fritz,S. Baez (Paris),21.5,Total Games,5,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,86b8fb00-2
165,Laslo Djere,L. Van Assche (Paris),22.5,Total Games,5,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,55bf1a4f-d
166,Laslo Djere,L. Van Assche (Paris),7.0,Aces,5,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,e4a5384f-e
167,Mikhail Sergachev,SEA,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,189b27ec-d
168,Jared McCann,TB,2.5,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,2e59e31b-0
169,Laslo Djere,L. Van Assche (Paris),2.5,Break Points Won,5,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,66096cca-7
170,Jordan Thompson,Y. Nishioka (Paris),10.0,Aces,5,2023-10-30 12:20:00-05:00,2023-10-30 12:20:00-05:00,2023-10-30 09:39:00,dfe6c723-5
171,Jordan Thompson,Y. Nishioka (Paris),3.0,Break Points Won,5,2023-10-30 12:20:00-05:00,2023-10-30 12:20:00-05:00,2023-10-30 09:39:00,fe7c2588-1
172,Oliver Bjorkstrand,TB,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,688070dd-3
173,Nikita Kucherov,SEA,3.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,41f6f113-6
174,Jordan Thompson,Y. Nishioka (Paris),22.5,Total Games,5,2023-10-30 12:20:00-05:00,2023-10-30 12:20:00-05:00,2023-10-30 09:39:00,40548f37-4
175,Grigor Dimitrov,L. Musetti (Paris),6.5,Aces,5,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,5f4fb1ed-f
176,Grigor Dimitrov,L. Musetti (Paris),22.0,Total Games,5,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,eba75ca9-c
177,Victor Hedman,SEA,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,39e0aa79-a
178,Grigor Dimitrov,L. Musetti (Paris),3.0,Break Points Won,5,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,7f667391-a
179,Jordan Eberle,TB,2.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,9f63eb7e-5
180,Tommy Paul,R. Gasquet (Paris),2.5,Break Points Won,5,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,ff73234c-1
181,Tommy Paul,R. Gasquet (Paris),7.0,Aces,5,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,f3e399c8-e
182,Vince Dunn,TB,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,e7526c47-6
183,Tommy Paul,R. Gasquet (Paris),21.5,Total Games,5,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,69c5c513-c
184,Dominic Thiem,S. Wawrinka (Paris),23.5,Total Games,5,2023-10-30 14:50:00-05:00,2023-10-30 14:50:00-05:00,2023-10-30 09:39:00,29941e57-6
185,Dominic Thiem,S. Wawrinka (Paris),5.5,Aces,5,2023-10-30 14:50:00-05:00,2023-10-30 14:50:00-05:00,2023-10-30 09:39:00,6f13a9d8-e
186,Dominic Thiem,S. Wawrinka (Paris),2.5,Break Points Won,5,2023-10-30 14:50:00-05:00,2023-10-30 14:50:00-05:00,2023-10-30 09:39:00,eff0acf1-f
187,Iryna Shymanovich,C. Monnet (Midland),20.5,Total Games,5,2023-10-30 10:15:00-05:00,2023-10-30 10:15:00-05:00,2023-10-30 09:39:00,688a957b-4
188,Alycia Parks,A. Li (Midland),21.5,Total Games,5,2023-10-30 11:30:00-05:00,2023-10-30 11:30:00-05:00,2023-10-30 09:39:00,5d0e44b8-9
189,Aidan Hutchinson,LV,0.75,Sacks,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,586cef3c-5
190,Yulia Starodubtseva,S. Chang (Midland),19.5,Total Games,5,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,eaa663ec-e
191,Peyton Stearns,E. Arango (Midland),20.0,Total Games,5,2023-10-30 15:15:00-05:00,2023-10-30 15:15:00-05:00,2023-10-30 09:39:00,b701b447-f
192,Daniel Carlson + Riley Patterson,DET/LV,0.5,FG Made (Combo),245,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,b1a0e408-8
193,Maxx Crosby,DET,0.75,Sacks,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,23ef9ba6-9
194,Dhokla,WBG (MAPS 1-3 Kills),5.0,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,f8ebb245-2
195,Contractz,WBG (MAPS 1-3 Kills),4.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,29770294-1
196,Palafox,WBG (MAPS 1-3 Kills),6.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,c07106d9-c
197,FBI,WBG (MAPS 1-3 Kills),8.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,c696ba23-a
198,IgNar,WBG (MAPS 1-3 Kills),1.0,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,3727cf95-a
199,Andrei Svechnikov,PHI,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,d9758004-e
200,TheShy,NRG (MAPS 1-3 Kills),8.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,85cfc06b-f
201,Weiwei,NRG (MAPS 1-3 Kills),6.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,8dabf763-4
202,Xiaohu,NRG (MAPS 1-3 Kills),13.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,670dec41-0
203,Sean Couturier,CAR,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,8816cab0-a
204,Cam Atkinson,CAR,2.5,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,18f09747-d
205,Light,NRG (MAPS 1-3 Kills),16.5,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,bf1fe489-3
206,Seth Jarvis,PHI,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,1e0d54ca-6
207,Crisp,NRG (MAPS 1-3 Kills),2.0,MAPS 1-3 Kills,121,2023-11-02 03:00:00-05:00,2023-11-02 03:00:00-05:00,2023-10-30 09:39:00,8f855894-1
208,Teuvo Teravainen,PHI,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,d3235d41-5
209,Travis Konecny,CAR,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,f9c892e8-f
210,Doran,BLG (MAPS 1-3 Kills),9.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,10c2e4c2-1
211,Joel Farabee,CAR,1.5,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,4e0d571f-4
212,Peanut,BLG (MAPS 1-3 Kills),8.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,6f6904fc-d
213,Owen Tippett,CAR,3.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,2b13263a-d
214,Chovy,BLG (MAPS 1-3 Kills),11.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,798c0e91-1
215,Peyz,BLG (MAPS 1-3 Kills),16.5,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,26fa755b-8
216,Delight,BLG (MAPS 1-3 Kills),2.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,a8af326f-0
217,Bin,GEN (MAPS 1-3 Kills),7.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,3839ad88-2
218,Sean Couturier,CAR,2.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,091beece-9
219,Xun,GEN (MAPS 1-3 Kills),6.5,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,36e6ee41-2
220,Seth Jarvis,PHI,2.5,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,bb58ebfb-c
221,Yagao,GEN (MAPS 1-3 Kills),7.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,67c3b35b-d
222,Elk,GEN (MAPS 1-3 Kills),10.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,5674fb03-a
223,ON,GEN (MAPS 1-3 Kills),1.0,MAPS 1-3 Kills,121,2023-11-03 03:00:00-05:00,2023-11-03 03:00:00-05:00,2023-10-30 09:39:00,d8d28c18-5
224,369,KT (MAPS 1-3 Kills),6.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,5ae0ebb3-0
225,Kanavi,KT (MAPS 1-3 Kills),7.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,4809d113-4
226,knight,KT (MAPS 1-3 Kills),13.0,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,72223fe6-e
227,Ruler,KT (MAPS 1-3 Kills),13.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,ec9f5813-7
228,Missing,KT (MAPS 1-3 Kills),1.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,60641da7-1
229,Daniel Gafford,BOS,7.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,f1dc5e85-d
230,Daniel Gafford,BOS 1st Half,4.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,cef08056-a
231,Frank Vatrano,PIT,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,908ee419-9
232,Daniel Gafford,BOS,6.5,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,280b4b8c-4
233,Kiin,JDG (MAPS 1-3 Kills),5.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,5e8bb589-b
234,Daniel Gafford,BOS,11.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,580b90ee-7
235,Daniel Gafford,BOS,18.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4920111e-0
236,Daniel Gafford,BOS,9.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,cef08056-a
237,Daniel Gafford,BOS 1st Half,9.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4920111e-0
238,Erik Karlsson,ANA,0.5,AST,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,d28ec4b6-5
239,Derrick White,WAS 1st Half,9.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,35cba2c2-2
240,Derrick White,WAS,15.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,b6645cc0-8
241,Cuzz,JDG (MAPS 1-3 Kills),4.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,76c4f233-8
242,Derrick White,WAS,12.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,ea1083ca-1
243,Evgeni Malkin,ANA,0.5,AST,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,c043a911-5
244,Derrick White,WAS,19.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,35cba2c2-2
245,Derrick White,WAS,1.5,BLK+STL,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,b8083819-d
246,Derrick White,WAS,16.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,c929fa67-e
247,Leo Carlsson,PIT,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,73294150-0
248,Derrick White,WAS 1st Half,6.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,ea1083ca-1
249,Deni Avdija,BOS,17.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,007afeb8-1
250,Bdd,JDG (MAPS 1-3 Kills),6.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,c64d83ab-2
251,Deni Avdija,BOS,13.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4a6e74ad-4
252,Deni Avdija,BOS,7.0,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,259275ff-6
253,Deni Avdija,BOS 1st Half,10.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,ee1fb084-f
254,Deni Avdija,BOS,10.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,3df3e3bf-8
255,Jake Guentzel,ANA,0.5,AST,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,a08eea45-6
256,Trevor Zegras,PIT,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,d92a07ab-1
257,Frank Vatrano,PIT,3.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,f63a0843-e
258,Deni Avdija,BOS,10.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,e15c92c2-6
259,Deni Avdija,BOS 1st Half,5.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,3df3e3bf-8
260,Deni Avdija,BOS,21.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,ee1fb084-f
261,Jaylen Brown,WAS,2.5,TOV,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,3d7fee06-a
262,Jaylen Brown,WAS,29.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,22608efe-1
263,Aiming,JDG (MAPS 1-3 Kills),9.5,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,f4bb635b-f
264,Kris Letang,ANA,0.5,AST,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,70cab521-f
265,Jaylen Brown,WAS,9.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,372b8c0b-3
266,Jaylen Brown,WAS,20.0,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4934215f-f
267,Jaylen Brown,WAS 1st Half,10.0,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4934215f-f
268,Jaylen Brown,WAS,23.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,5ce75e78-7
269,Reilly Smith,ANA,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,d0395ab0-5
270,Jaylen Brown,WAS,6.0,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,54358956-d
271,Jaylen Brown,WAS 1st Half,14.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,22608efe-1
272,Jaylen Brown,WAS,3.5,AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4fd0214d-0
273,Jaylen Brown,WAS,25.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,54606c3c-b
274,Leo Carlsson,PIT,2.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,bd18495f-3
275,Jordan Poole,BOS 1st Half,15.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,520a8cb6-6
276,Jordan Poole,BOS,3.5,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,91901f5e-c
277,Jordan Poole,BOS,30.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,520a8cb6-6
278,Jordan Poole,BOS 1st Half,11.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,27b5aeeb-4
279,Jordan Poole,BOS,25.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,14530b86-8
280,Rickard Rakell,ANA,0.5,PTS,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,f888e834-e
281,Sidney Crosby,ANA,0.5,AST,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,7e52a351-6
282,Jordan Poole,BOS,8.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,0a0e1322-7
283,Jordan Poole,BOS,22.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,27b5aeeb-4
284,Jordan Poole,BOS,26.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,d7468225-d
285,Jordan Poole,BOS,4.5,AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,a30a66c5-b
286,Lehends,JDG (MAPS 1-3 Kills),1.0,MAPS 1-3 Kills,121,2023-11-04 03:00:00-05:00,2023-11-04 03:00:00-05:00,2023-10-30 09:39:00,1366e7a3-7
287,Jayson Tatum,WAS,0.5,BLK,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,3ce030b6-9
288,Jayson Tatum,WAS,14.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4e23f087-c
289,Jayson Tatum,WAS,30.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,31f33599-8
290,Jayson Tatum,WAS,34.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,f2bc8cfe-c
291,Jayson Tatum,WAS,39.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,930b50c0-e
292,Jayson Tatum,WAS,2.5,TOV,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,a7653534-c
293,Jayson Tatum,WAS,5.0,AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,0e92a3f4-4
294,Evgeni Malkin,ANA,3.0,Shots On Goal,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,31191f5c-b
295,Jayson Tatum,WAS,9.5,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,858c6cf8-b
296,Jayson Tatum,WAS 1st Half,12.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,0f7502a0-b
297,Jayson Tatum,WAS,25.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,0f7502a0-b
298,Jayson Tatum,WAS 1st Half,20.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,930b50c0-e
299,Zika,T1 (MAPS 1-3 Kills),7.0,MAPS 1-3 Kills,121,2023-11-05 02:00:00-06:00,2023-11-05 02:00:00-06:00,2023-10-30 09:39:00,51ba65d4-c
300,Kyle Kuzma,BOS,32.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,9f5b5e7a-b
301,Kyle Kuzma,BOS 1st Half,10.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,643d21fb-c
302,Kyle Kuzma,BOS,8.0,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,a3d63378-7
303,Kyle Kuzma,BOS,10.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,1f4c3372-2
304,Tarzan,T1 (MAPS 1-3 Kills),6.0,MAPS 1-3 Kills,121,2023-11-05 02:00:00-06:00,2023-11-05 02:00:00-06:00,2023-10-30 09:39:00,3688bcb7-4
305,Kyle Kuzma,BOS,29.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,5392d9a9-d
306,Kyle Kuzma,BOS,21.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,643d21fb-c
307,Kyle Kuzma,BOS 1st Half,16.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,9f5b5e7a-b
308,Kyle Kuzma,BOS,23.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,53b88bab-7
309,Jrue Holiday,WAS 1st Half,7.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,1e6e8356-4
310,Jrue Holiday,WAS 1st Half,13.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,46f041e7-0
311,Jrue Holiday,WAS,21.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,91366eab-c
312,Jrue Holiday,WAS,6.5,AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,dc7832f7-a
313,Jrue Holiday,WAS,25.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,46f041e7-0
314,Jrue Holiday,WAS,18.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,e5159ddc-9
315,Scout,T1 (MAPS 1-3 Kills),13.5,MAPS 1-3 Kills,121,2023-11-05 02:00:00-06:00,2023-11-05 02:00:00-06:00,2023-10-30 09:39:00,bd182543-9
316,Jrue Holiday,WAS,11.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,9bf24d43-2
317,Jrue Holiday,WAS,14.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,1e6e8356-4
