,player,opp,line,stat,league,date,scrape_time
834,Stephen Curry,PHX,39.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
835,Scoot Henderson,PHX,18.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
836,Stephen Curry,PHX,28.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
837,Stephen Curry,PHX,5.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
838,Stephen Curry,PHX,4.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
839,Stephen Curry,PHX,5.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
840,Bradley Beal,POR,11.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
841,Kevin Durant,GSW,5.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
842,Kevin Durant,GSW,27.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
843,Kevin Durant,GSW,41.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
844,Kevin Durant,GSW,7.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
845,Klay Thompson,PHX,27.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
846,Klay Thompson,PHX,20.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
847,Klay Thompson,PHX,4.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
848,Anfernee Simons,PHX,17.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
849,Devin Booker,POR,16.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
850,Devin Booker,GSW,5.0,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
851,Devin Booker,GSW,36.0,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
852,Devin Booker,GSW,26.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
853,Devin Booker,GSW,4.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
854,Andrew Wiggins,PHX,24.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
855,Andrew Wiggins,PHX,16.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
856,Andrew Wiggins,PHX,5.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
857,Shaedon Sharpe,PHX,13.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
858,Bradley Beal,GSW,4.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
859,Kevin Durant,POR,15.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
860,Bradley Beal,GSW,4.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
861,Bradley Beal,GSW,29.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
862,Bradley Beal,GSW,20.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
863,Kevon Looney,PHX,18.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
864,Kevon Looney,PHX,9.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
865,Kevon Looney,PHX,6.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
866,Jerami Grant,PHX,13.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
867,Jusuf Nurkic,GSW,11.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
868,Jusuf Nurkic,GSW,23.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
869,Jusuf Nurkic,GSW,9.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
870,Jusuf Nurkic,POR,10.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
871,sh1ro,Lynn Vision,35.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
872,Adam Fox,ARI,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
873,Yang Hyeon-jong,NC Dinos,4.5,Pitcher Strikeouts,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
874,Shin Min-hyeok,Kia Tigers,2.5,Pitcher Strikeouts,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
875,J.J. Moser,NYR,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
876,Ax1Le,Lynn Vision,32.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
877,Kim Kwang-hyun,Doosan Bears,3.0,Pitcher Strikeouts,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
878,electroNic,Lynn Vision,29.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
879,Sean Durzi,NYR,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
880,John Marino,FLA,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
881,HObbit,Lynn Vision,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
882,Perfecto,Lynn Vision,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
883,Morgan Rielly,CHI,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
884,Yang Hyeon-jong,NC Dinos,6.0,Hits Allowed,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
885,z4kr,Cloud9,28.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
886,Seth Jones,TOR,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
887,Shin Min-hyeok,Kia Tigers,4.5,Hits Allowed,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
888,Erik Gudbranson,DET,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
889,Starry,Cloud9,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
890,Kim Kwang-hyun,Doosan Bears,5.5,Hits Allowed,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
891,Ivan Provorov,DET,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
892,Westmelon,Cloud9,27.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
893,Rasmus Andersson,WSH,1.5,BLK,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
894,Jee,Cloud9,26.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
895,EmiliaQAQ,Cloud9,27.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
896,sh1ro,Lynn Vision,13.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
897,Ax1Le,Lynn Vision,16.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
898,electroNic,Lynn Vision,15.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
899,HObbit,Lynn Vision,13.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
900,Perfecto,Lynn Vision,13.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
901,z4kr,Cloud9,18.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
902,Starry,Cloud9,16.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
903,Westmelon,Cloud9,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
904,Jee,Cloud9,9.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
905,EmiliaQAQ,Cloud9,18.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
906,Nertz,fnatic,34.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
907,SunPayus,fnatic,34.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
908,dycha,fnatic,30.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
909,Maden,fnatic,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
910,Snappi,fnatic,26.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
911,afro,ENCE,32.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
912,roeJ,ENCE,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
913,mezii,ENCE,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
914,KRIMZ,ENCE,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
915,dexter,ENCE,25.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
916,Nertz,fnatic,19.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
917,SunPayus,fnatic,12.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
918,dycha,fnatic,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
919,Maden,fnatic,14.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
920,Snappi,fnatic,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
921,Ah-Seop Son,Kia Tigers,1.5,Total Bases,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
922,afro,ENCE,10.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
923,Jason Martin,Kia Tigers,1.5,Hits+Runs+RBIS,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
924,roeJ,ENCE,16.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
925,Min Woo Park,Kia Tigers,1.5,Hits+Runs+RBIS,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
926,mezii,ENCE,16.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
927,Socrates Brito,NC Dinos,1.5,Total Bases,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
928,KRIMZ,ENCE,13.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
929, Kim Sun-bin,NC Dinos,2.0,Hits+Runs+RBIS,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
930,dexter,ENCE,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
931,Yang Suk-Hwan,SSG Landers,1.5,Hits+Runs+RBIS,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
932,Eui Ji Yang,SSG Landers,1.5,Hits+Runs+RBIS,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
933,Jeong Choi,Doosan Bears,1.5,Total Bases,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
934,Guillermo Heredia,Doosan Bears,1.5,Total Bases,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
935,Choi Joo-hwan,Doosan Bears,1.5,Hits+Runs+RBIS,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
936,Yang Hyeon-jong + Kim Kwang-hyun,NC/DOOSAN,0.5,1st Inning Runs Allowed,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
937,Barrett Hayton,NYR,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
938,Shin Min-hyeok + Kim Kwang-hyun,KIA/DOOSAN,0.5,1st Inning Runs Allowed,135,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
939,Blake Wheeler,ARI,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
940,Filip Chytil,ARI,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
941,Matias Maccelli,NYR,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
942,Vincent Trocheck,ARI,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
943,Dawson Mercer,FLA,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
944,Dougie Hamilton,FLA,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
945,Evan Rodrigues,NJ,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
946,Ondrej Palat,FLA,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
947,Auston Matthews,CHI,1.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
948,John Klingberg,CHI,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
949,Mitch Marner,CHI,1.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
950,Taylor Hall,TOR,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
951,Andrew Copp,CBJ,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
952,Kirill Marchenko,DET,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
953,Lucas Raymond,CBJ,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
954,Moritz Seider,CBJ,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
955,Andrew Mangiapane,WSH,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
956,Dylan Strome,CGY,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
957,John Carlson,CGY,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
958,Jonathan Huberdeau,WSH,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
959,Mikael Backlund,WSH,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
960,Nazem Kadri,WSH,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
961,Nicklas Backstrom,CGY,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
962,Rasmus Andersson,WSH,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
963,Tom Wilson,CGY,0.5,PTS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
964,jkaem,GamerLegion,33.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
965,CacaNito,GamerLegion,30.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
966,nawwk,GamerLegion,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
967,sense,GamerLegion,27.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
968,kyxsan,GamerLegion,27.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
969,acoR,Apeks,31.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
970,isak,Apeks,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
971,Snax,Apeks,29.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
972,volt,Apeks,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
973,Keoz,Apeks,27.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
974,jkaem,GamerLegion,19.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
975,CacaNito,GamerLegion,17.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
976,nawwk,GamerLegion,12.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
977,sense,GamerLegion,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
978,kyxsan,GamerLegion,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
979,acoR,Apeks,12.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
980,isak,Apeks,14.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
981,Snax,Apeks,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
982,volt,Apeks,15.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
983,Keoz,Apeks,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
984,jL,FaZe,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
985,b1t,FaZe,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
986,iM,FaZe,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
987,Aleksib,FaZe,24.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
988,ropz,Natus Vincere,35.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
989,Twistzz,Natus Vincere,30.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
990,broky,Natus Vincere,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
991,rain,Natus Vincere,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
992,karrigan,Natus Vincere,23.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
993,b1t,FaZe,20.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
994,iM,FaZe,15.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
995,Aleksib,FaZe,11.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
996,ropz,Natus Vincere,21.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
997,Twistzz,Natus Vincere,20.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
998,broky,Natus Vincere,13.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
999,rain,Natus Vincere,16.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1000,karrigan,Natus Vincere,11.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1001,Dylan Larkin,CBJ,19.25,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1002,reiko,MOUZ NXT,16.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1003,Johnny Gaudreau,DET,20.25,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1004,SaMey,MOUZ NXT,16.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1005,Moritz Seider,CBJ,23.25,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1006,Sobol,MOUZ NXT,16.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1007,Boone Jenner,DET,20.25,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1008,virtuoso,MOUZ NXT,13.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1009,lunAtic,MOUZ NXT,12.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1010,Jake Walman,CBJ,20.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1011,Auston Matthews,CHI,20.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1012,PR,Anonymo,15.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1013,sirah,Anonymo,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1014,Connor Bedard,TOR,21.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1015,Chr1zN,Anonymo,14.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1016,Morgan Rielly,CHI,21.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1017,Neityu,Anonymo,14.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1018,Connor Murphy,TOR,18.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1019,reiko,MOUZ NXT,8.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1020,Jake McCabe,CHI,20.0,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1021,SaMey,MOUZ NXT,6.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1022,Seth Jones,TOR,24.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1023,Artemi Panarin,ARI,19.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1024,Sobol,MOUZ NXT,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1025,Clayton Keller,NYR,20.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1026,virtuoso,MOUZ NXT,7.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1027,lunAtic,MOUZ NXT,5.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1028,Adam Fox,ARI,24.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1029,Matt Dumba,NYR,21.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1030,PR,Anonymo,8.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1031,sirah,Anonymo,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1032,K'Andre Miller,ARI,22.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1033,Elias Lindholm,WSH,20.0,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1034,Chr1zN,Anonymo,6.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1035,Neityu,Anonymo,8.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1036,Alex Ovechkin,CGY,20.0,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1037,MacKenzie Weegar,WSH,20.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1038,John Carlson,CGY,23.25,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1039,Noah Hanifin,WSH,22.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1040,Rasmus Sandin,CGY,22.0,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1041,Jack Hughes,FLA,19.75,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1042,Aleksander Barkov,NJ,22.0,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1043,Nico Hischier,FLA,19.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1044,Matthew Tkachuk,NJ,20.5,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1045,Dougie Hamilton,FLA,22.0,Time On Ice,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1046,Patrik Laine,DET,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1047,Dylan Larkin,CBJ,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1048,Kirill Marchenko,DET,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1049,Auston Matthews,CHI,5.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1050,Taylor Hall,TOR,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1051,T.J. Brodie,CHI,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
